index	territory	category_id	Position	playlist_uri	playlist_name_x	listeners	country_owner	count_appearance	mean_listeners_cat_terr	same_as_country	local	popular	score
9292	CA	funk	4	spotify:user:spotify:playlist:37i9dQZF1DX6drTZKzZwSo	Funky Jams	52628.0	US	58	18266.235294117647	0	0	1	1
26941	CA	funk	1	spotify:user:spotify:playlist:37i9dQZF1DX1MUPbVKMgJE	Disco Forever	67760.0	US	57	18266.235294117647	0	0	1	1
40484	CA	funk	3	spotify:user:spotify:playlist:37i9dQZF1DX70TzPK5buVf	Funk Outta Here	43178.0	US	167	18266.235294117647	0	0	1	1
60419	CA	funk	2	spotify:user:spotify:playlist:37i9dQZF1DWWvhKV4FBciw	Funk & Soul Classics	56247.0	GB	101	18266.235294117647	0	0	1	1
7918	CA	funk	15	spotify:user:spotify:playlist:37i9dQZF1DWT6pI50XnTRh	AfroBoogie	1196.0	US	58	18266.235294117647	0	0	0	0
8336	CA	funk	16	spotify:user:spotify:playlist:37i9dQZF1DX0N8QTiMHLoT	Bottoms Up	1502.0	US	57	18266.235294117647	0	0	0	0
14871	CA	funk	12	spotify:user:spotify:playlist:37i9dQZF1DWUS3jbm4YExP	Global Funk	4898.0	GB	60	18266.235294117647	0	0	0	0
25847	CA	funk	11	spotify:user:spotify:playlist:37i9dQZF1DX4WgZiuR77Ef	All Funked Up	4109.0	AR	57	18266.235294117647	0	0	0	0
26255	CA	funk	9	spotify:user:spotify:playlist:37i9dQZF1DXaJN8jVBUEiZ	Boogie Nights	16628.0	DE	114	18266.235294117647	0	0	0	0
627	CA	focus	2	spotify:user:spotify:playlist:37i9dQZF1DWT1gBuo0Yksd	9 à 5	13478.0	CA	1	48539.72	1	1	0	2
8399	CA	focus	4	spotify:user:spotify:playlist:37i9dQZF1DWXLeA8Omikj7	Brain Food	103075.0	US	113	48539.72	0	0	1	1
8871	CA	focus	5	spotify:user:spotify:playlist:37i9dQZF1DWZeKCadgRdKQ	Deep Focus	68308.0	US	58	48539.72	0	0	1	1
9163	CA	focus	24	spotify:user:spotify:playlist:37i9dQZF1DWZZbwlv3Vmtr	Focus Flow			2	48539.72	0	1	0	1
23198	CA	focus	8	spotify:user:spotify:playlist:37i9dQZF1DX3qCx5yEZkcJ	Mellow Beats	102757.0	US	111	48539.72	0	0	1	1
35897	CA	focus	1	spotify:user:spotify:playlist:37i9dQZF1DX4sWSpwq3LiO	Peaceful Piano	460661.0	US	116	48539.72	0	0	1	1
41782	CA	focus	17	spotify:user:spotify:playlist:37i9dQZF1DXcCnTAt8CfNe	Musical Therapy	32484.0	US	14	48539.72	0	1	0	1
42070	CA	focus	7	spotify:user:spotify:playlist:37i9dQZF1DX0jgyAiPl8Af	Peaceful Guitar	61464.0	US	58	48539.72	0	0	1	1
45941	CA	focus	10	spotify:user:spotify:playlist:37i9dQZF1DX8NTLI2TtZa6	Intense Studying	89226.0	US	55	48539.72	0	0	1	1
54929	CA	focus	9	spotify:user:spotify:playlist:37i9dQZF1DX6T5dWVv97mp	Productive Morning	41514.0	US	8	48539.72	0	1	0	1
31203	CA	edm_dance	1	spotify:user:spotify:playlist:37i9dQZF1DXdIpacQDPDV5	Time to Dance	59140.0	CA	3	44651.73684210526	1	1	1	3
1563	CA	edm_dance	2	spotify:user:spotify:playlist:37i9dQZF1DWZCdOD1jAvLL	Bangers	8950.0	CA	1	44651.73684210526	1	1	0	2
44965	CA	edm_dance	13	spotify:user:spotify:playlist:37i9dQZF1DWU2jh5S7FvXl	Dance Favourites	6806.0	CA	1	44651.73684210526	1	1	0	2
245	CA	edm_dance	3	spotify:user:spotify:playlist:37i9dQZF1DX4dyzvuaRJ0n	mint	308749.0	US	93	44651.73684210526	0	0	1	1
4452	CA	edm_dance	6	spotify:user:spotify:playlist:37i9dQZF1DXcZDD7cfEKhW	Dance Pop	116459.0	US	55	44651.73684210526	0	0	1	1
5248	CA	edm_dance	7	spotify:user:spotify:playlist:37i9dQZF1DXa8NOEUWPn9W	Housewerk	96980.0	US	58	44651.73684210526	0	0	1	1
10106	CA	edm_dance	35	spotify:user:spotify:playlist:37i9dQZF1DX7ZUug1ANKRP	Main Stage	44878.0	DE	60	44651.73684210526	0	0	1	1
12934	CA	edm_dance	17	spotify:user:spotify:playlist:37i9dQZF1DX0hvSv9Rf41p	Bass Arcade	59705.0	US	174	44651.73684210526	0	0	1	1
13643	CA	edm_dance	4	spotify:user:spotify:playlist:37i9dQZF1DXaXB8fQg7xif	Dance Party	207776.0	US	112	44651.73684210526	0	0	1	1
19907	CA	edm_dance	5	spotify:user:spotify:playlist:37i9dQZF1DX6VdMW310YC7	Chill Tracks	285921.0	US	113	44651.73684210526	0	0	1	1
623	CA	dinner	3	spotify:user:spotify:playlist:37i9dQZF1DWWAwsEEGEeag	5 à 7	4755.0	CA	4	13240.6	1	1	0	2
624	CA	dinner	3	spotify:user:spotify:playlist:37i9dQZF1DWWAwsEEGEeag	5 à 7	4755.0	CA	4	13240.6	1	1	0	2
20727	CA	dinner	1	spotify:user:spotify:playlist:37i9dQZF1DXatMjChPKgBk	Dinner Music	48847.0	NL	110	13240.6	0	0	1	1
20729	CA	dinner	1	spotify:user:spotify:playlist:37i9dQZF1DXatMjChPKgBk	Dinner Music	48847.0	NL	110	13240.6	0	0	1	1
22302	CA	dinner	4	spotify:user:spotify:playlist:37i9dQZF1DWTALrdBtcXjw	Jazzy Dinner	30948.0	US	116	13240.6	0	0	1	1
22312	CA	dinner	4	spotify:user:spotify:playlist:37i9dQZF1DWTALrdBtcXjw	Jazzy Dinner	30948.0	US	116	13240.6	0	0	1	1
45292	CA	dinner	2	spotify:user:spotify:playlist:37i9dQZF1DXbm6HfkbMtFZ	Feel Good Dinner	69934.0	US	112	13240.6	0	0	1	1
45293	CA	dinner	2	spotify:user:spotify:playlist:37i9dQZF1DXbm6HfkbMtFZ	Feel Good Dinner	69934.0	US	112	13240.6	0	0	1	1
9210	CA	dinner	12	spotify:user:spotify:playlist:37i9dQZF1DXdaMkR2m2cl5	Folk Feast	2300.0	US	116	13240.6	0	0	0	0
9213	CA	dinner	12	spotify:user:spotify:playlist:37i9dQZF1DXdaMkR2m2cl5	Folk Feast	2300.0	US	116	13240.6	0	0	0	0
3168	CA	desi	6	spotify:user:spotify:playlist:37i9dQZF1DWUxHPh2rEiHr	Global X	149537.0	US	132	7137.875	0	0	1	1
4605	CA	desi	1	spotify:user:spotify:playlist:37i9dQZF1DX3VNFqEPdDGw	Desi Hits	8257.0	US	20	7137.875	0	0	1	1
10477	CA	desi	54	spotify:user:spotify:playlist:37i9dQZF1DWTZ3p56HpBDG	No Borders	7227.0	US	20	7137.875	0	0	1	1
38945	CA	desi	9	spotify:user:spotify:playlist:37i9dQZF1DWTwzVdyRpXm1	Bollywood Party	14360.0	US	20	7137.875	0	0	1	1
4135	CA	desi	15	spotify:user:spotify:playlist:37i9dQZF1DWU2tlzlUMZTA	Bollyhood			20	7137.875	0	0	0	0
5023	CA	desi	4	spotify:user:spotify:playlist:37i9dQZF1DXdcRZAcc2QFU	Gold Spot	1177.0	US	20	7137.875	0	0	0	0
5371	CA	desi	45	spotify:user:spotify:playlist:37i9dQZF1DX2E5psOxzjXz	Indie-Pak			20	7137.875	0	0	0	0
6812	CA	desi	62	spotify:user:spotify:playlist:37i9dQZF1DX6k96hh8mCp4	Same Same	320.0	US	20	7137.875	0	0	0	0
7618	CA	desi	46	spotify:user:spotify:playlist:37i9dQZF1DX8RXxAW8DgJV	Top Tamil			20	7137.875	0	0	0	0
8956	CA	desi	57	spotify:user:spotify:playlist:37i9dQZF1DXaG4uAlLVoiJ	Diasporap!			20	7137.875	0	0	0	0
26507	CA	decades	29	spotify:user:spotify:playlist:37i9dQZF1DX9NmM48Aqz3e	Canadian '90s	5098.0	CA	1	193320.10204081633	1	1	0	2
26508	CA	decades	31	spotify:user:spotify:playlist:37i9dQZF1DWSCcrhP26OAh	Canadian Gold	4071.0	CA	1	193320.10204081633	1	1	0	2
33046	CA	decades	10	spotify:user:spotify:playlist:37i9dQZF1DX56bqlsMxJYR	Classic Oldies	48484.0	CA	1	193320.10204081633	1	1	0	2
56941	CA	decades	33	spotify:user:spotify:playlist:37i9dQZF1DXatAcVHpXNIq	Canadian Throwbacks	4063.0	CA	1	193320.10204081633	1	1	0	2
70026	CA	decades	46	spotify:user:spotify:playlist:37i9dQZF1DXcSKbfhHetFR	Je me souviens: alternatif	570.0	CA	1	193320.10204081633	1	1	0	2
73224	CA	decades	38	spotify:user:spotify:playlist:37i9dQZF1DWUnFFn5lKZzF	Je me souviens: les années 70	2040.0	CA	1	193320.10204081633	1	1	0	2
9457	CA	decades	24	spotify:user:spotify:playlist:37i9dQZF1DX84kJlLdo9vT	Happy Days	67258.0	US	5	193320.10204081633	0	1	0	1
12238	CA	decades	2	spotify:user:spotify:playlist:37i9dQZF1DX4o1oenSJRJd	All Out 00s	1913256.0	US	56	193320.10204081633	0	0	1	1
12281	CA	decades	3	spotify:user:spotify:playlist:37i9dQZF1DX5Ejj0EkURtP	All Out 10s	1392616.0	US	57	193320.10204081633	0	0	1	1
12465	CA	decades	6	spotify:user:spotify:playlist:37i9dQZF1DWTJ7xPn4vNaz	All Out 70s	464712.0	US	56	193320.10204081633	0	0	1	1
16571	CA	comedy	11	spotify:user:spotify:playlist:37i9dQZF1DXdWZwKY7xcB3	Music Jokes			7	1599.8333333333333	0	1	0	1
18923	CA	comedy	8	spotify:user:spotify:playlist:37i9dQZF1DX4b3CsyjLN6p	20 Questions			7	1599.8333333333333	0	1	0	1
21832	CA	comedy	3	spotify:user:spotify:playlist:37i9dQZF1DWWLjhuT1Auom	Have A Laugh	5553.0	US	48	1599.8333333333333	0	0	1	1
31062	CA	comedy	9	spotify:user:spotify:playlist:37i9dQZF1DWUcFkiMvUA36	The Interwebs			7	1599.8333333333333	0	1	0	1
35595	CA	comedy	5	spotify:user:spotify:playlist:37i9dQZF1DXdBtoy268thT	Musical Comedy	739.0	US	2	1599.8333333333333	0	1	0	1
46413	CA	comedy	2	spotify:user:spotify:playlist:37i9dQZF1DXdEXmWwCHnI5	Office Offensive			7	1599.8333333333333	0	1	0	1
51126	CA	comedy	10	spotify:user:spotify:playlist:37i9dQZF1DX7Cav49xvq3w	Old School Laughs			2	1599.8333333333333	0	1	0	1
55685	CA	comedy	4	spotify:user:spotify:playlist:37i9dQZF1DX8NZFqAdV1lo	Unsolicited Advice	896.0	US	7	1599.8333333333333	0	1	0	1
65470	CA	comedy	12	spotify:user:spotify:playlist:37i9dQZF1DXb85CZUwGLzX	A Monty Python Emporium	274.0	US	7	1599.8333333333333	0	1	0	1
66381	CA	comedy	6	spotify:user:spotify:playlist:37i9dQZF1DWTP03QjjyI75	Lights, Camera, Comedy!	1517.0	US	7	1599.8333333333333	0	1	0	1
23951	CA	classical	2	spotify:user:spotify:playlist:37i9dQZF1DX7KrTMVQnM02	Quiet Moment	22151.0	US	110	9698.780821917808	0	0	1	1
33577	CA	classical	5	spotify:user:spotify:playlist:37i9dQZF1DX0Aaer4Jzfgm	Easy Classical	29634.0	GB	110	9698.780821917808	0	0	1	1
49262	CA	classical	3	spotify:user:spotify:playlist:37i9dQZF1DWUvHZA1zLcjW	Chilled Classical	47418.0	GB	60	9698.780821917808	0	0	1	1
50934	CA	classical	7	spotify:user:spotify:playlist:37i9dQZF1DX9OZisIoJQhG	Morning Classical	17904.0	US	58	9698.780821917808	0	0	1	1
54757	CA	classical	12	spotify:user:spotify:playlist:37i9dQZF1DWUPafHP1BJw1	Pop Goes Classical	20885.0	US	58	9698.780821917808	0	0	1	1
57148	CA	classical	9	spotify:user:spotify:playlist:37i9dQZF1DX8Sz1gsYZdwj	Classical Lullabies	16992.0	US	103	9698.780821917808	0	0	1	1
59762	CA	classical	1	spotify:user:spotify:playlist:37i9dQZF1DWWEJlAGA9gs0	Classical Essentials	148002.0	US	58	9698.780821917808	0	0	1	1
64337	CA	classical	26	spotify:user:spotify:playlist:37i9dQZF1DWUqIzZNMSCv3	Gentle Piano Concertos	29034.0	US	58	9698.780821917808	0	0	1	1
68503	CA	classical	10	spotify:user:spotify:playlist:37i9dQZF1DWXjj6kdiviS0	Baroque 50: Spotify Picks	10170.0	US	58	9698.780821917808	0	0	1	1
70342	CA	classical	47	spotify:user:spotify:playlist:37i9dQZF1DX0DHxkHcf1Tl	Symphonies: Where To Start	39731.0	US	58	9698.780821917808	0	0	1	1
54155	CA	chill	2	spotify:user:spotify:playlist:37i9dQZF1DX5y8xoSWyhcz	Indie Pop Chillout	38709.0	CA	2	65500.36507936508	1	1	0	2
3936	CA	chill	33	spotify:user:spotify:playlist:37i9dQZF1DX6mvEU1S6INL	You & Me	42502.0	US	12	65500.36507936508	0	1	0	1
8438	CA	chill	7	spotify:user:spotify:playlist:37i9dQZF1DWXLeA8Omikj7	Brain Food	103075.0	US	113	65500.36507936508	0	0	1	1
8571	CA	chill	3	spotify:user:spotify:playlist:37i9dQZF1DX4WYpdgoIcn6	Chill Hits	611696.0	US	49	65500.36507936508	0	0	1	1
8625	CA	chill	44	spotify:user:spotify:playlist:37i9dQZF1DXbtuVQL4zoey	Cute Beats			3	65500.36507936508	0	1	0	1
9152	CA	chill	74	spotify:user:spotify:playlist:37i9dQZF1DX8OUvJF6ATAB	Exospheres	1369.0	US	11	65500.36507936508	0	1	0	1
13301	CA	chill	19	spotify:user:spotify:playlist:37i9dQZF1DX889U0CL85jj	Chill Vibes	75455.0	US	44	65500.36507936508	0	0	1	1
19978	CA	chill	11	spotify:user:spotify:playlist:37i9dQZF1DX6VdMW310YC7	Chill Tracks	285921.0	US	113	65500.36507936508	0	0	1	1
22871	CA	chill	49	spotify:user:spotify:playlist:37i9dQZF1DX6tTW0xDxScH	Lazy Weekend	10271.0	CA	37	65500.36507936508	1	0	0	1
23242	CA	chill	15	spotify:user:spotify:playlist:37i9dQZF1DX3qCx5yEZkcJ	Mellow Beats	102757.0	US	111	65500.36507936508	0	0	1	1
32802	CA	blues	7	spotify:user:spotify:playlist:37i9dQZF1DXd9rSDyQguIk	Blues Classics	10478.0	US	2	7691.409090909091	0	1	1	2
1908	CA	blues	2	spotify:user:spotify:playlist:37i9dQZF1DXb3MZdETGqKB	Nu-Blue	11249.0	US	58	7691.409090909091	0	0	1	1
5043	CA	blues	22	spotify:user:spotify:playlist:37i9dQZF1DX0QNpebF7rcL	Got Blues			2	7691.409090909091	0	1	0	1
7831	CA	blues	23	spotify:user:spotify:playlist:37i9dQZF1DX5NXVhu59GCz	Acid Blues	447.0	US	2	7691.409090909091	0	1	0	1
8478	CA	blues	13	spotify:user:spotify:playlist:37i9dQZF1DWWtGE7PB0aRR	Brit Blues	3300.0	US	13	7691.409090909091	0	1	0	1
9713	CA	blues	20	spotify:user:spotify:playlist:37i9dQZF1DX7nt6DdNdydo	Jump Blues	1599.0	US	9	7691.409090909091	0	1	0	1
13098	CA	blues	6	spotify:user:spotify:playlist:37i9dQZF1DXcFk5r8uS3l2	Blues Roots	27785.0	US	58	7691.409090909091	0	0	1	1
13726	CA	blues	21	spotify:user:spotify:playlist:37i9dQZF1DWSTHVqvNCwNq	Delta Blues	2785.0	US	12	7691.409090909091	0	1	0	1
19667	CA	blues	18	spotify:user:spotify:playlist:37i9dQZF1DXdeoRwG5yUKg	Blue Ballads	1619.0	US	12	7691.409090909091	0	1	0	1
25549	CA	blues	5	spotify:user:spotify:playlist:37i9dQZF1DXaiAJKcabR16	Acoustic Grit	9534.0	US	48	7691.409090909091	0	0	1	1
3115	CA	arab	6	spotify:user:spotify:playlist:37i9dQZF1DWUxHPh2rEiHr	Global X	149537.0	US	132	11350.0625	0	0	1	1
304	CA	arab	10	spotify:user:spotify:playlist:37i9dQZF1DXchFDa0CQ44k	Dabke			54	11350.0625	0	0	0	0
579	CA	arab	7	spotify:user:spotify:playlist:37i9dQZF1DWZQ6UgJlQibR	Tarab	633.0	FR	54	11350.0625	0	0	0	0
636	CA	arab	5	spotify:user:spotify:playlist:37i9dQZF1DWWkrGNlIHxPl	Arab X	6038.0	US	111	11350.0625	0	0	0	0
8070	CA	arab	3	spotify:user:spotify:playlist:37i9dQZF1DWUQM3rmTXpBR	Arab Indie	958.0	US	112	11350.0625	0	0	0	0
8182	CA	arab	16	spotify:user:spotify:playlist:37i9dQZF1DX4rmnjMBxfCv	Arabic EDM	781.0	EG	54	11350.0625	0	0	0	0
10034	CA	arab	8	spotify:user:spotify:playlist:37i9dQZF1DX4qF0846GNk8	Mahraganat			54	11350.0625	0	0	0	0
12738	CA	arab	12	spotify:user:spotify:playlist:37i9dQZF1DXdfYLmYuBPaf	Arab Reggae			54	11350.0625	0	0	0	0
12753	CA	arab	14	spotify:user:spotify:playlist:37i9dQZF1DXcC6YLqj8ET8	Arabic Trap	385.0	US	54	11350.0625	0	0	0	0
14915	CA	arab	11	spotify:user:spotify:playlist:37i9dQZF1DWYCFWZy4Gz9M	Gnawa Music			54	11350.0625	0	0	0	0
11794	BR	workout	1	spotify:user:spotify:playlist:37i9dQZF1DXc0iyNwZI144	Treino Pop	119709.0	BR	2	80375.41509433962	1	1	1	3
3898	BR	workout	18	spotify:user:spotify:playlist:37i9dQZF1DXdVmhVVRZJ3I	Suor EDM	2524.0	BR	2	80375.41509433962	1	1	0	2
33170	BR	workout	9	spotify:user:spotify:playlist:37i9dQZF1DX78yU2od6grb	Corra numa Boa	50124.0	BR	2	80375.41509433962	1	1	0	2
33910	BR	workout	3	spotify:user:spotify:playlist:37i9dQZF1DXb1oSegSL8id	FitDance Beats	40030.0	BR	1	80375.41509433962	1	1	0	2
35996	BR	workout	2	spotify:user:spotify:playlist:37i9dQZF1DXakWdSZ8mUMO	Pegando Pesado	41054.0	BR	2	80375.41509433962	1	1	0	2
37122	BR	workout	15	spotify:user:spotify:playlist:37i9dQZF1DWVwfR6Tizy8P	Treino Anos 80	6438.0	BR	3	80375.41509433962	1	1	0	2
37124	BR	workout	10	spotify:user:spotify:playlist:37i9dQZF1DX9wPYtCQ8Q0s	Treino Hip-Hop	16722.0	BR	2	80375.41509433962	1	1	0	2
72560	BR	workout	17	spotify:user:spotify:playlist:37i9dQZF1DWVArcdEacWj6	Corrida Embrazada 160-165 BPM	3145.0	BR	1	80375.41509433962	1	1	0	2
98	BR	workout	8	spotify:user:spotify:playlist:37i9dQZF1DX4eRPd9frC1m	Hype	452955.0	US	58	80375.41509433962	0	0	1	1
873	BR	workout	7	spotify:user:spotify:playlist:37i9dQZF1DWSJHnPb1f0X3	Cardio	89598.0	US	58	80375.41509433962	0	0	1	1
2829	BR	travel	1	spotify:user:spotify:playlist:37i9dQZF1DWV1Nj8a6volf	Carrokê	114091.0	BR	1	119666.5	1	1	0	2
6677	BR	travel	22	spotify:user:spotify:playlist:37i9dQZF1DX8k9TfvMXMOG	Rota Rock	610.0	BR	2	119666.5	1	1	0	2
17082	BR	travel	6	spotify:user:spotify:playlist:37i9dQZF1DXcHp8s7jfJ6Q	Retrôvisor	48328.0	BR	1	119666.5	1	1	0	2
23704	BR	travel	14	spotify:user:spotify:playlist:37i9dQZF1DWYt9VK2cyrQR	Ponte Aérea	3254.0	BR	1	119666.5	1	1	0	2
37427	BR	travel	2	spotify:user:spotify:playlist:37i9dQZF1DWZWPnggOS86l	Viagem de Moto	13632.0	BR	2	119666.5	1	1	0	2
48224	BR	travel	4	spotify:user:spotify:playlist:37i9dQZF1DWUct0XKgeOXv	Viagem Sertaneja	88072.0	BR	1	119666.5	1	1	0	2
8681	BR	travel	8	spotify:user:spotify:playlist:37i9dQZF1DWU13kKnk03AP	Daily Lift	484130.0	US	58	119666.5	0	0	1	1
25446	BR	travel	7	spotify:user:spotify:playlist:37i9dQZF1DWWiDhnQ2IIru	70s Road Trip	208513.0	US	58	119666.5	0	0	1	1
65602	BR	travel	5	spotify:user:spotify:playlist:37i9dQZF1DX9wC1KY45plY	Classic Road Trip Songs	289412.0	US	58	119666.5	0	0	1	1
68255	BR	travel	3	spotify:user:spotify:playlist:37i9dQZF1DWWMOmoXKqHTD	Songs to Sing in the Car	1560252.0	US	110	119666.5	0	0	1	1
1069	BR	toplists	3	spotify:user:spotify:playlist:37i9dQZF1DX6aTaZa0K6VA	Pop Up	656202.0	BR	2	464192.28571428574	1	1	1	3
10547	BR	toplists	7	spotify:user:spotify:playlist:37i9dQZF1DWVLcZxJO5zyf	Pop Brasil	635121.0	BR	18	464192.28571428574	1	1	1	3
11789	BR	toplists	1	spotify:user:spotify:playlist:37i9dQZF1DX0FOF1IUWK1W	Top Brasil	2248098.0	BR	1	464192.28571428574	1	1	1	3
53537	BR	toplists	11	spotify:user:spotify:playlist:37i9dQZF1DXdSjVZQzv2tl	Esquenta Sertanejo	1890108.0	BR	1	464192.28571428574	1	1	1	3
3521	BR	toplists	14	spotify:user:spotify:playlist:37i9dQZF1DWTWoEMrRMHZ8	Novo Som	10398.0	BR	1	464192.28571428574	1	1	0	2
10687	BR	toplists	9	spotify:user:spotify:playlist:37i9dQZF1DWSIvbYYt1Dvi	RAPública	30210.0	BR	2	464192.28571428574	1	1	0	2
18850	BR	toplists	12	spotify:user:spotify:playlist:37i9dQZF1DXd14ByHZraz1	mint Brasil	96455.0	BR	17	464192.28571428574	1	1	0	2
21951	BR	toplists	6	spotify:user:spotify:playlist:37i9dQZF1DXb8e91bM8R51	Hip Hop Crew	122110.0	BR	4	464192.28571428574	1	1	0	2
23947	BR	toplists	8	spotify:user:spotify:playlist:37i9dQZF1DX2nd8BSnFnzT	Pátria Rock	9466.0	BR	19	464192.28571428574	1	1	0	2
29718	BR	toplists	16	spotify:user:spotify:playlist:37i9dQZF1DWYBXtbGSCurj	Próxima Rima	1801.0	BR	2	464192.28571428574	1	1	0	2
17595	BR	soul	5	spotify:user:spotify:playlist:37i9dQZF1DWVJE8hP95f7v	Soul Brasil	8598.0	BR	19	92827.77272727272	1	1	0	2
2479	BR	soul	1	spotify:user:spotify:playlist:37i9dQZF1DX4SBhb3fqCJd	Are & Be	758646.0	US	146	92827.77272727272	0	0	1	1
13393	BR	soul	4	spotify:user:spotify:playlist:37i9dQZF1DX2UgsUIg75Vg	Chilled R&B	463588.0	US	115	92827.77272727272	0	0	1	1
43487	BR	soul	8	spotify:user:spotify:playlist:37i9dQZF1DWVEvzGeX3eRs	'90s Baby Makers	115499.0	US	173	92827.77272727272	0	0	1	1
53920	BR	soul	6	spotify:user:spotify:playlist:37i9dQZF1DX6VDO8a6cQME	I Love My '90s R&B	256977.0	US	115	92827.77272727272	0	0	1	1
71562	BR	soul	3	spotify:user:spotify:playlist:37i9dQZF1DWULEW2RfoSCi	35 Soul Classics 1970–1975	132451.0	US	57	92827.77272727272	0	0	1	1
4952	BR	soul	18	spotify:user:spotify:playlist:37i9dQZF1DX0SlHbqMm3vJ	Ginger Me	917.0	US	114	92827.77272727272	0	0	0	0
11286	BR	soul	19	spotify:user:spotify:playlist:37i9dQZF1DX2TExIcUe1gg	Shuga Cane	2996.0	US	114	92827.77272727272	0	0	0	0
17752	BR	soul	12	spotify:user:spotify:playlist:37i9dQZF1DX62Nfha2yFhL	Soul Lounge	13400.0	US	110	92827.77272727272	0	0	0	0
18014	BR	soul	22	spotify:user:spotify:playlist:37i9dQZF1DWU4DdJqbjPl5	Tantalizers	1203.0	US	114	92827.77272727272	0	0	0	0
18865	BR	sleep	15	spotify:user:spotify:playlist:37i9dQZF1DWSRkJG9UvIz1	(Re)carregar	6919.0	BR	2	74011.18181818182	1	1	0	2
30414	BR	sleep	2	spotify:user:spotify:playlist:37i9dQZF1DWUcbVKsDljeR	Sono Profundo	38883.0	BR	2	74011.18181818182	1	1	0	2
34648	BR	sleep	3	spotify:user:spotify:playlist:37i9dQZF1DX05Zqxyo07cQ	Hora de Dormir	69256.0	BR	3	74011.18181818182	1	1	0	2
45885	BR	sleep	1	spotify:user:spotify:playlist:37i9dQZF1DX0H97kz3DdJ6	Hora do Pesadelo	3108.0	BR	2	74011.18181818182	1	1	0	2
45991	BR	sleep	9	spotify:user:spotify:playlist:37i9dQZF1DX1U93rnCNfyR	Jazz para Dormir	13476.0	BR	2	74011.18181818182	1	1	0	2
557	BR	sleep	12	spotify:user:spotify:playlist:37i9dQZF1DWZd79rJ6a7lp	Sleep	177839.0	US	58	74011.18181818182	0	0	1	1
10326	BR	sleep	10	spotify:user:spotify:playlist:37i9dQZF1DX7gmQDrFAm58	Nana Nenê			3	74011.18181818182	0	1	0	1
35994	BR	sleep	11	spotify:user:spotify:playlist:37i9dQZF1DX4sWSpwq3LiO	Peaceful Piano	460661.0	US	116	74011.18181818182	0	0	1	1
67578	BR	sleep	7	spotify:user:spotify:playlist:37i9dQZF1DXaHXkx4nO9cm	Ecossistema: Sons do Mar			4	74011.18181818182	0	1	0	1
69148	BR	sleep	4	spotify:user:spotify:playlist:37i9dQZF1DXaKgOqDv3HpW	Meditação e Relaxamento			2	74011.18181818182	0	1	0	1
38769	BR	romance	1	spotify:user:spotify:playlist:37i9dQZF1DX3J5toT8HI72	Amor I Love You	179035.0	BR	2	58476.82352941176	1	1	1	3
49716	BR	romance	4	spotify:user:spotify:playlist:37i9dQZF1DWVK7iaoNgUk9	Coração Partido	117525.0	BR	2	58476.82352941176	1	1	1	3
3522	BR	romance	2	spotify:user:spotify:playlist:37i9dQZF1DX1AjDRHleN7v	O Pedido	5506.0	BR	1	58476.82352941176	1	1	0	2
4610	BR	romance	3	spotify:user:spotify:playlist:37i9dQZF1DWTTrdkpmwI1e	Deu Match	20040.0	BR	1	58476.82352941176	1	1	0	2
26176	BR	romance	5	spotify:user:spotify:playlist:37i9dQZF1DWUfvArHLqDrY	Baile do Amor	15608.0	BR	1	58476.82352941176	1	1	0	2
2322	BR	romance	9	spotify:user:spotify:playlist:37i9dQZF1DWSlw12ofHcMM	Swagger	122986.0	US	74	58476.82352941176	0	0	1	1
4033	BR	romance	18	spotify:user:spotify:playlist:37i9dQZF1DWUoGbRYcteyC	Amor Amor	205218.0	MX	96	58476.82352941176	0	0	1	1
19534	BR	romance	15	spotify:user:spotify:playlist:37i9dQZF1DX0QKpU3cGsyb	Bedroom Jams	62260.0	US	58	58476.82352941176	0	0	1	1
32175	BR	romance	7	spotify:user:spotify:playlist:37i9dQZF1DXc3KygMa1OE7	80s Love Songs	101626.0	PH	113	58476.82352941176	0	0	1	1
32304	BR	romance	6	spotify:user:spotify:playlist:37i9dQZF1DWXqpDKK4ed9O	90s Love Songs	216583.0	US	58	58476.82352941176	0	0	1	1
24294	BR	rock	2	spotify:user:spotify:playlist:37i9dQZF1DXcmaoFmN75bi	Rock Forever	93050.0	BR	1	61861.52307692308	1	1	1	3
36415	BR	rock	5	spotify:user:spotify:playlist:37i9dQZF1DWXZo3QlWdchi	Rock Acústico	67867.0	BR	1	61861.52307692308	1	1	1	3
68490	BR	rock	3	spotify:user:spotify:playlist:37i9dQZF1DX17USQjjgDjX	Ícones do Rock Nacional	135591.0	BR	1	61861.52307692308	1	1	1	3
6676	BR	rock	59	spotify:user:spotify:playlist:37i9dQZF1DX8k9TfvMXMOG	Rota Rock	610.0	BR	2	61861.52307692308	1	1	0	2
23948	BR	rock	13	spotify:user:spotify:playlist:37i9dQZF1DX2nd8BSnFnzT	Pátria Rock	9466.0	BR	19	61861.52307692308	1	1	0	2
36813	BR	rock	30	spotify:user:spotify:playlist:37i9dQZF1DWZ0BlvV9acBN	Templo do Rock	1067.0	BR	4	61861.52307692308	1	1	0	2
37434	BR	rock	7	spotify:user:spotify:playlist:37i9dQZF1DX4908CEYEdlz	Volume Máximo	47844.0	BR	4	61861.52307692308	1	1	0	2
5637	BR	rock	17	spotify:user:spotify:playlist:37i9dQZF1DWWGFQLoP9qlv	Legendary	77621.0	US	57	61861.52307692308	0	0	1	1
