,isrc,track_artist,track_title,country_name,region,saves,saves_perc,skips,skips_perc,streams,users,recommendation_scores,current_playlist_position,major_label,label_studio,content_provider_name
2902,USWD10220463,Samuel E. Wright,"Under the Sea - From ""The Little Mermaid""",Venezuela,LatAm,14544.0,0.07255520505,197424.0,0.8103448276,"285,606","101,286",top24,32.0,UMG,Walt Disney Records,umgglobal
2903,USWD11054842,"Mandy Moore, Zachary Levi","I See the Light - From ""Tangled"" / Soundtrack Version",Puerto Rico,LatAm,10944.0,0.04127848646,164350.0,0.8152173912999999,"265,126","79,040",top25,43.0,UMG,Walt Disney Records,UMI
2904,USWD11677855,Auli'i Cravalho,"How Far I'll Go - From ""Moana""",Venezuela,LatAm,9630.0,0.04467970572,151530.0,0.6826368876000001,"259,900","34,630",top26,,UMG,Walt Disney Records,umgglobal
2905,USWD10220403,Jodi Benson,"Part of Your World - From ""The Little Mermaid"" / Soundtrack Version",Puerto Rico,LatAm,4800.0,0.039735099339999996,114240.0,0.6350993377,"246,780","87,100",top27,24.0,UMG,Universal Music Asia Pacific,UMI
2906,USWD11778936,Josh Groban,Evermore,Puerto Rico,LatAm,5934.0,0.06754385965,126178.0,0.7438596490999999,"221,812","99,038",top28,5.0,UMG,Walt Disney Records,UMI
2907,USWD11677860,Dwayne Johnson,You're Welcome,Venezuela,LatAm,0.0,0.0,15550.0,0.6399176955,"24,300","17,290",top29,,UMG,Walt Disney Records,umgglobal
2908,USWD11677853,Olivia Foa'i,Tulou Tagaloa,Haiti,LatAm,0.0,0.0,1369.0,0.4805194805,"2,849","5,883",top30,,UMG,Walt Disney Records,Universal
2909,NZSO01600013,"Vai Mahina, Sulata Foai-Amiatu, Matthew Ineleo",An Innocent Warrior,Haiti,LatAm,0.0,0.0,1221.0,0.5076923077000001,"2,405","4,995",top31,,UMG,Walt Disney Records,UMI
2910,USWD10110146,Phil Collins,You'll Be In My Heart,,LatAm,137575.0,0.04959963370359555,1345401.0,0.4850546740647003,2773710,35133,1.267251944,,UMG,Walt Disney Records,umgglobal
2911,USWD10935758,Miley Cyrus,The Climb,,LatAm,78944.0,0.028469217009982114,774720.0,0.27938376319889213,2772960,113696,1.151920792,,UMG,Hollywood Records,UMI
2912,USWD10732098,Zac Efron,Gotta Go My Own Way,,LatAm,72293.0,0.026073160510088008,595442.0,0.2147518409866491,2772698,377899,1.081601021,,UMG,Walt Disney Records,umgglobal
2913,USWD10110108,Randy Newman,"You've Got A Friend In Me - From ""Toy Story""/ Soundtrack",,LatAm,154198.0,0.05565298362691084,1451465.0,0.5238612555288275,2770705,383689,1.07101026,14.0,UMG,EMI Gold,umgglobal
2914,USWD10220758,Elton John,Can You Feel the Love Tonight,,LatAm,162960.0,0.05889240643566503,2435664.0,0.8802289778394553,2767080,127188,1.061360246,,UMG,Walt Disney Records,Universal
2915,USWD11783639,Anthony Gonzalez,Un Poco Loco,,LatAm,0.0,0.0,1724784.0,0.6240568776966704,2763825,44559,1.052256258,,UMG,Walt Disney Records,UMI
2916,USWD11783811,Gael Garcia Bernal,Recuérdame (Arrullo),,LatAm,98332.0,0.03560463832136941,1670790.0,0.6049696300386527,2761775,427061,1.035184976,,UMG,Walt Disney Records,UMI
2917,USWD11783813,Luis Ángel Gómez Jaramillo,Recuérdame (Reencuentro),,LatAm,126344.0,0.045786383602658964,2183803.0,0.7913984191622669,2759423,144534,1.027879979,,UMG,Walt Disney Records,UMI
2918,USWD10321347,Nathan Lane,Hakuna Matata,,LatAm,221110.0,0.08030828852289917,2270645.0,0.8247099352950042,2753265,37675,1.026029375,6.0,UMG,Walt Disney Records,umgglobal
2919,USWD10210158,Phil Collins,Son Of Man,,LatAm,158756.0,0.057662272755669396,951848.0,0.3457237458611857,2753204,572803,1.023886507,37.0,UMG,Walt Disney Records,UMI
2920,USWD10210160,Joseph Williams,Can You Feel The Love Tonight,,LatAm,77328.0,0.02811389530584332,1698660.0,0.6175764199284064,2750526,355356,1.023524624,39.0,UMG,Walt Disney Records,umgglobal
2921,USWD11570628,Kuana Torres Kahele,Lava,,LatAm,85782.0,0.03120294023928729,1545840.0,0.5622945739141062,2749164,102060,1.020021929,,Other,Now! Music,nowthatswhaticallmusicllp
2922,USWD10110151,Phil Collins,Strangers Like Me,,LatAm,257808.0,0.09380860581740856,2723298.0,0.9909265368232836,2748234,57366,1.018258793,19.0,UMG,Walt Disney Records,Universal
2923,USWD10210253,Mark Keali'i Ho'omalu,"Hawaiian Roller Coaster Ride - From ""Lilo & Stitch""/Soundtrack Version",,LatAm,70021.0,0.025487038631858416,1580061.0,0.5751285435468336,2747318,67347,1.014237071,,UMG,EMI Marketing,umgglobal
2924,USWD10527735,Troy,Start of Something New,,LatAm,70021.0,0.025487038631858416,1580061.0,0.5751285435468336,2747318,67347,1.010873864,,UMG,Walt Disney Records,umgglobal
2925,USWD11783601,Benjamin Bratt,Remember Me (Ernesto de la Cruz),,LatAm,67776.0,0.024678627295051166,1827320.0,0.6653645719545694,2746344,105080,1.007370089,,UMG,Walt Disney Records,UMI
2926,USWD10220465,Angela Lansbury,Beauty and the Beast,,LatAm,213591.0,0.07777420933504618,2594025.0,0.9445540466140576,2746296,106827,1.004466154,21.0,UMG,Walt Disney Records,Universal
2927,USWD10423003,Glenn Close,You'll Be In My Heart,,LatAm,278800.0,0.10153781719186751,1575650.0,0.5738452713714707,2745775,39140,1.003897433,,UMG,Walt Disney Records,Universal
2928,USWD10210259,Mark Keali'i Ho'omalu,He Mele No Lilo - 『リロ・アンド・スティッチ』より,,LatAm,242424.0,0.08829391094561284,3300948.0,1.202247338333246,2745648,146556,1.002945316,,UMG,EMI Gold,umgglobal
2929,USWD10110087,Susan Egan,"I Won't Say (I'm In Love) - From ""Hercules"" / Soundtrack Version",,LatAm,211812.0,0.07723408258546681,2426016.0,0.8846105041152713,2742468,122088,1.00133272,29.0,UMG,Walt Disney Records,umgglobal
2930,USWD10110091,Lea Salonga,"Reflection - From ""Mulan"" / Soundtrack Version",,LatAm,186254.0,0.06796132800698244,1597028.0,0.5827318808956327,2740588,335524,1.000397963,11.0,UMG,Walt Disney Records,Universal
2931,USWD11677864,Auli'i Cravalho,Know Who You Are,,LatAm,158928.0,0.05800376647834275,1876821.0,0.6849811676082862,2739960,979884,0.991120943,,UMG,Walt Disney Records,UMI
2932,USWD10732975,Jon McLaughlin,So Close - 『魔法にかけられて』より,,LatAm,305970.0,0.1117857886603023,1264635.0,0.46203294715959536,2737110,169950,0.9904683713,,UMG,Universal Music Ltd.,UMI
2933,USWD10527742,High School Musical Cast,Breaking Free,,LatAm,80010.0,0.029239092897432945,1447061.0,0.5288182853049895,2736405,65352,0.9882745037,,UMG,EMI TV,umgglobal
2934,USWD10220438,Roger Bart,"Go the Distance - From ""Hercules""/Soundtrack",,LatAm,193730.0,0.07080852494727646,2760250.0,1.0088743663124962,2735970,48380,0.9880282557,,UMG,EMI Gold,umgglobal
2935,USWD11054836,Mandy Moore,"When Will My Life Begin - From ""Tangled"" / Soundtrack Version",,LatAm,97350.0,0.03558465199416609,1498560.0,0.5477733548266824,2735730,88560,0.9861896746,18.0,UMG,Walt Disney Records,umgglobal
2936,USWD10110093,Samuel E. Wright,"Kiss the Girl - From ""The Little Mermaid""/Soundtrack Version",,LatAm,88848.0,0.03247824256035935,1922672.0,0.7028296369081041,2735616,190816,0.9788146368,30.0,UMG,Walt Disney Records,Universal
2937,USWD11783806,Marco Antonio Solís,Recuérdame (Interpretada por Ernesto De la Cruz),,LatAm,274445.0,0.10032296211272419,1558420.0,0.5696781162553941,2735615,36815,0.9785971938,,UMG,Walt Disney Records,UMI
2938,USWD11677856,Auli'i Cravalho,How far I'll Go - リプライズ,,LatAm,131344.0,0.0480187652818887,849624.0,0.31061864595154254,2735264,51832,0.9755596556,,UMG,Walt Disney Records,Universal
2939,USWD10935875,Miley Cyrus,Butterfly Fly Away,,LatAm,97150.0,0.03552147833701711,1362544.0,0.4981943096163936,2734965,13984,0.9733106319,,UMG,Walt Disney Records,Universal
2940,USWD10732100,Troy,Everyday,,LatAm,165516.0,0.06057002040884288,3059745.0,1.1197033343957983,2732639,179543,0.9721931615,,UMG,Walt Disney Records,umgglobal
2941,USWD10423004,Donny Osmond,"I'll Make a Man Out of You - From ""Mulan""/Soundtrack",,LatAm,120431.0,0.04409799244668409,1965899.0,0.7198495341975389,2730986,9680,0.9695171011,38.0,UMG,EMI Marketing,umgglobal
2942,USWD10732095,Troy And Gabriella,You Are The Music In Me,,LatAm,120431.0,0.04409799244668409,1965899.0,0.7198495341975389,2730986,9680,0.9690770751,,UMG,EMI Catalogue,umgglobal
2943,USWD11366364,Kristen Bell,Do You Want To Build A Snowman?,,LatAm,80022.0,0.02930820162308148,1602450.0,0.5869001985817265,2730362,16315,0.9674550704,,UMG,Walt Disney Records,UMI
2944,USWD11677859,Opetaia Foa'i,We Know The Way,,LatAm,177792.0,0.0652368225229073,2852868.0,1.0467965003896773,2725332,141720,0.9651042452,,UMG,Walt Disney Records,UMI
2945,USWD11677863,Rachel House,I Am Moana (Song of the Ancestors),,LatAm,87858.0,0.032245278157639175,1329480.0,0.4879402263313316,2724678,203148,0.9640371535,,UMG,Walt Disney Records,Universal
2946,USWD10321345,Jason Weaver,"I Just Can't Wait to Be King - From ""The Lion King""/Soundtrack Version",,LatAm,136090.0,0.04994879963590852,2209866.0,0.8110820343611332,2724590,413726,0.9629992112,31.0,UMG,Walt Disney Records,umgglobal
2947,USWD11677874,Lin-Manuel Miranda,We Know The Way - Finale,,LatAm,264330.0,0.09702034883720931,1370910.0,0.50318225863284,2724480,228630,0.9619203538,,UMG,Walt Disney Records,UMI
2948,USWD10110114,Sarah McLachlan,When She Loved Me - 『トイ・ストーリー2』より,,LatAm,80190.0,0.029460096613246133,1209501.0,0.4443448848212721,2721987,81675,0.9611205268,,UMG,EMI Gold,umgglobal
2949,USWD10423277,Peabo Bryson,Beauty and the Beast - デュエット・バージョン / 『美女と野獣』より,,LatAm,82771.0,0.030412457309354924,1467687.0,0.5392706168947482,2721615,98709,0.9591378806,,UMG,Walt Disney Records,UMI
2950,USWD11783808,Gael Garcia Bernal,Juanita,,LatAm,63130.0,0.023211948288794436,1558560.0,0.5730589913667583,2719720,61370,0.9591364924,,UMG,Walt Disney Records,Universal
2951,USWD10423005,Judy Kuhn,"Colors of the Wind - From ""Pocahontas"" / Soundtrack Version",,LatAm,142296.0,0.05235551238465275,2006580.0,0.7382886661662766,2717880,99768,0.9587685166,41.0,UMG,Walt Disney Records,umgglobal
2952,USWD11783647,Gael Garcia Bernal,Remember Me (Lullaby),,LatAm,41216.0,0.015164783087970165,831488.0,0.30593301533991984,2717876,92148,0.9575881738,,UMG,Walt Disney Records,UMI
2953,USWD11366375,Kristen Bell,Love Is an Open Door,,LatAm,67580.0,0.02492283068480622,1216936.0,0.44879387218474903,2711570,147436,0.956846353,,UMG,Walt Disney Records,Universal
2955,USWD11366365,Kristen Bell,"For the First Time in Forever - From ""Frozen""/Soundtrack Version",,LatAm,170345.0,0.0629828534454869,2025550.0,0.7489208300596201,2704625,43010,0.9481786567,,UMG,Walt Disney Records,UMI
2957,USWD11783084,Karol Sevilla,"La bikina - Inspirado en ""COCO""",,LatAm,190568.0,0.07052484327236931,2522107.0,0.9333739184498212,2702140,137368,0.9476647747,,UMG,Walt Disney Records,UMI
2958,USWD10220440,Carmen Twillie,Circle of Life,,LatAm,97920.0,0.03627537275612814,1299474.0,0.4814022031954336,2699352,202572,0.9450595804,26.0,UMG,Walt Disney Records,Universal
2959,USWD11677861,Jemaine Clement,Shiny,,LatAm,0.0,0.0,2154816.0,0.7986360873497101,2698120,111616,0.9411524256,,UMG,Walt Disney Records,umgglobal
2961,USWD11366378,Josh Gad,In Summer,,LatAm,57252.0,0.021230865076539693,1373912.0,0.5094903287053518,2696640,47064,0.9379093118,,UMG,Walt Disney Records,Universal
2962,USWD10527740,Gabriella Montez,When There Was Me And You,,LatAm,141110.0,0.05233701014027253,1871160.0,0.6940041095179105,2696180,42845,0.9343338386,,UMG,Parlophone Catalogue,umgglobal
2963,USWD10423008,Bruce Reitherman,The Bare Necessities,,LatAm,41584.0,0.015443487768211016,1218464.0,0.45251380050032386,2692656,88096,0.9313313939,,UMG,Walt Disney Records,umgglobal
2964,USWD11678030,Sara Paula Gómez Arias,Cuán lejos voy,,LatAm,32225.0,0.011969564434143253,1229295.0,0.45660591810923595,2692245,21140,0.9296482996,,UMG,Walt Disney Records,Universal
2965,USWD10320942,Julie Andrews,Supercalifragilisticexpialidocious,,LatAm,213764.0,0.07952648104882513,1888984.0,0.7027574815101415,2687960,93900,0.9266460421,,UMG,Walt Disney Records,UMI
2966,USWD10834896,High School Musical Cast,We're All In This Together (Graduation Mix) - Original Version,,LatAm,79740.0,0.029680350000334994,1967904.0,0.7324815586538654,2686626,289998,0.9258568374,,UMG,Walt Disney Records,umgglobal
2967,USWD10628832,Rascal Flatts,Life is a Highway,,LatAm,88570.0,0.03297075553173114,1413675.0,0.5262496649691771,2686320,43335,0.9237835064,16.0,UMG,Walt Disney Records,Universal
2968,USWD10423140,Phil Collins,Two Worlds,,LatAm,144179.0,0.05375034064859492,1333473.0,0.4971225212805181,2682383,439374,0.9233936188,28.0,UMG,Walt Disney Records,umgglobal
2969,USWD10423006,Angela Lansbury,"Be Our Guest - From ""Beauty and the Beast""/Soundtrack",,LatAm,143872.0,0.053640669553909115,1806816.0,0.6736461577007051,2682144,251408,0.9233286862,,UMG,EMI Catalogue,umgglobal
2970,USWD10732099,Troy,Bet On It,,LatAm,0.0,0.0,1588656.0,0.5923842195540309,2681800,177882,0.9214305232,,UMG,EMI Catalogue,umgglobal
2971,USWD11783377,Jorge Blanco,"Bésame mucho - Inspirado en ""Coco""",,LatAm,124155.0,0.04632139372718302,1296435.0,0.48369116086102465,2680295,36735,0.9205049115,,UMG,Walt Disney Records,UMI
2972,USWD11778847,Emma Watson,Belle,,LatAm,91962.0,0.03431738035264484,1401300.0,0.5229219143576826,2679750,351648,0.9100742231,,UMG,Walt Disney Records,UMI
2973,USWD11778705,Ewan McGregor,Be Our Guest,,LatAm,110724.0,0.04134571867704454,1035868.0,0.38680599431516904,2678004,51836,0.9097469444,,UMG,Walt Disney Records,UMI
2974,USWD11262921,Julie Fowlis,Touch The Sky,,LatAm,178746.0,0.06677545238346068,1792824.0,0.6697583926013758,2676822,70170,0.9052861948,,UMG,EMI Catalogue,umgglobal
2975,USWD10322458,Phil Collins,On My Way,,LatAm,173542.0,0.06485064046462927,2743578.0,1.025243401969936,2676026,24468,0.9047560156,,UMG,EMI Marketing,umgglobal
2976,USWD10322246,Chorus - Hercules,Zero To Hero - 『ヘラクレス』より,,LatAm,0.0,0.0,1799496.0,0.6725644665406376,2675574,38994,0.9046124358,25.0,UMG,EMI TV,umgglobal
2977,USWD11677600,Jordan Fisher,You're Welcome - Jordan Fisher/Lin-Manuel Miranda Version,,LatAm,253200.0,0.09470217624254529,1725925.0,0.6455325968855252,2673645,35315,0.9038335412,,UMG,Walt Disney Records,UMI
2978,USWD10936993,Jenifer Lewis featuring the Pinnacle Gospel Choir,Dig a Little Deeper,,LatAm,196471.0,0.07350145266294104,2005542.0,0.7502901210689624,2673022,102234,0.9003172698,,UMG,Walt Disney Records,UMI
2979,USWD11054841,Mandy Moore,"I've Got a Dream - From ""Tangled""/Soundtrack Version",,LatAm,97665.0,0.036551751239256504,1907130.0,0.7137556068286822,2671965,42820,0.8995468254,,UMG,Walt Disney Records,UMI
2980,USWD10834892,High School Musical Cast,Just Wanna Be With You,,LatAm,0.0,0.0,3142412.0,1.1761333864308021,2671816,546560,0.8984272137,,UMG,Walt Disney Records,umgglobal
2981,USWD10936985,Dr. John,"Down in New Orleans - From ""The Princess and the Frog""/Soundtrack Version",,LatAm,163526.0,0.06121499367919983,2220845.0,0.8313602279605845,2671339,98406,0.8982999952,,UMG,Walt Disney Records,umgglobal
2982,USWD10423390,Harvey Fierstein,"A Girl Worth Fighting For - From ""Mulan""/Soundtrack",,LatAm,80238.0,0.030099438659986405,1658808.0,0.6222636362408676,2665764,39992,0.8979574815,,UMG,Walt Disney Records,Universal
2983,USWD10220705,Phil Collins,You Will Be In My Heart,,LatAm,80238.0,0.030099438659986405,1658808.0,0.6222636362408676,2665764,39992,0.8974837155,,UMG,Walt Disney Records,umgglobal
2984,USWD11783648,Alanna Ubach,La Llorona,,LatAm,80238.0,0.030099438659986405,1658808.0,0.6222636362408676,2665764,39992,0.896699434,,UMG,Walt Disney Records,UMI
2985,USWD11366380,Maia Wilson,Fixer Upper,,LatAm,83968.0,0.03150012754910641,1643120.0,0.6164073168169746,2665640,75288,0.8951095262,,UMG,Walt Disney Records,UMI
2986,USWD10936987,Anika Noni Rose,"Almost There - From ""The Princess and the Frog"" / Soundtrack Version",,LatAm,184940.0,0.06941996753094413,2627685.0,0.9863404746487993,2664075,27250,0.8936023485,,UMG,EMI TV,umgglobal
2988,USWD11783376,La Santa Cecilia,"Un Mundo Raro - Inspirado en ""Coco""",,LatAm,172040.0,0.06464772177279955,1810974.0,0.680512341837793,2661192,315100,0.8889118738,,UMG,Walt Disney Records,Universal
2989,USWD11778854,Emma Thompson,Beauty and the Beast,,LatAm,114894.0,0.043215685743495304,1424943.0,0.5359713204379117,2658618,77121,0.887959965,,UMG,Walt Disney Records,UMI
2992,USWD11778850,Josh Gad,Gaston,,LatAm,213543.0,0.08045405378523206,1225224.0,0.4616130596411831,2654223,376464,0.8860495433,,UMG,Walt Disney Records,UMI
2993,USWD10527738,Troy,"What I've Been Looking For (Reprise) - From ""High School Musical""/Soundtrack Version",,LatAm,170040.0,0.06410623750222434,2116548.0,0.7979530038394373,2652472,34960,0.8854662958,,UMG,Walt Disney Records,umgglobal
2994,USWD10423200,Brad Kane,One Jump Ahead,,LatAm,138672.0,0.052292195539144486,2025396.0,0.7637619972034807,2651868,221964,0.8849061141,,UMG,EMI TV,umgglobal
2995,USWD10834897,High School Musical Cast,High School Musical,,LatAm,123480.0,0.046563456284539374,2283750.0,0.8611863726094654,2651865,127230,0.883640274,,UMG,Walt Disney Records,umgglobal
2996,USWD10527737,High School Musical Cast,What I've Been Looking For,,LatAm,120384.0,0.04542717026585219,1850676.0,0.6983567065301557,2650044,895698,0.8835436611,,UMG,Universal Music Mexico,UMI
2998,USWD11571325,Dove Cameron,If Only,,LatAm,119440.0,0.04512891817549799,2130620.0,0.8050282622494936,2646640,71590,0.8827665035,,UMG,Walt Disney Records,UMI
3001,USWD11366379,Kristen Bell,For the First Time in Forever (Reprise),,LatAm,207090.0,0.0782975306163421,2850876.0,1.0778721854913076,2644911,151479,0.8816785721,,UMG,Walt Disney Records,UMI
3002,USWD11055530,Chayanne,Veo en ti la luz,,LatAm,135355.0,0.0512089558450206,1759395.0,0.6656331932248533,2643190,509740,0.8805835488,23.0,UMG,Walt Disney Records,UMI
3003,USWD11677918,Marcy Harriell,More - Reprise - Outtake,,LatAm,125525.0,0.047494456930539476,2213980.0,0.8376958992636988,2642940,40000,0.879485308,,UMG,Walt Disney Records,UMI
3004,USWD11677854,Christopher Jackson,Where You Are,,LatAm,62888.0,0.023798423327964738,856100.0,0.3239700771382555,2642528,81564,0.8792500598,,UMG,Walt Disney Records,UMI
3006,USWD10732973,Amy Adams,Happy Working Song - From ''Disney's Enchanted'',,LatAm,0.0,0.0,1232466.0,0.46645835367639876,2642178,1108626,0.8786322245,,UMG,Walt Disney Records,Universal
3007,USWD11778853,Emma Watson,How Does A Moment Last Forever (Montmartre),,LatAm,223785.0,0.08479373621014796,2587149.0,0.9802892501389642,2639169,181953,0.8780100279,,UMG,Walt Disney Records,umgglobal
3008,USWD11055017,Grace Potter,Something That I Want,,LatAm,281644.0,0.10677052926556688,2867755.0,1.0871586795883306,2637844,96052,0.8770206686,,UMG,Walt Disney Records,umgglobal
3009,USWD10731999,Zac Efron,"What Time Is It - From ""High School Musical 2""/Soundtrack Version",,LatAm,160783.0,0.06095758260948029,2381883.0,0.9030421732311048,2637621,76741,0.8765593194,,UMG,Walt Disney Records,UMI
3010,USWD11676303,Sabrina Carpenter,A Dream is a Wish Your Heart Makes/So This is Love,,LatAm,0.0,0.0,1570130.0,0.5953212383173141,2637450,182820,0.8762032834,,UMG,Walt Disney Records,UMI
3013,USWD10732101,High School Musical Cast,"All For One - From ""High School Musical 2""/Soundtrack Version",,LatAm,46992.0,0.017846834420023456,2002400.0,0.7604805337643634,2633072,105632,0.8730151972,,UMG,Walt Disney Records,umgglobal
3015,USWD11569822,Lily James,A Dream Is a Wish Your Heart Makes,,LatAm,149040.0,0.056627000410340585,2465505.0,0.9367562576938859,2631960,199350,0.872536805,,UMG,Walt Disney Records,umgglobal
3016,USWD10732974,Amy Adams,That's How You Know - 『魔法にかけられて』より,,LatAm,0.0,0.0,1650664.0,0.6275659021299763,2630264,76612,0.8711449124,,UMG,Walt Disney Records,UMI
3017,USWD10423270,Paige O'Hara,Belle,,LatAm,0.0,0.0,1672552.0,0.6362953657833247,2628578,51268,0.8703121709,,UMG,Walt Disney Records,Universal
3018,USWD11778852,Emma Watson,Something There,,LatAm,130452.0,0.04966103862880532,1366260.0,0.5201138398567409,2626848,210084,0.8701702851,,UMG,Walt Disney Records,UMI
3019,USWD10321079,Jodi Benson,"Part Of Your World (Reprise) (from ""The Little Mermaid"") - From ""The Little Mermaid""/ Soundtrack Version",,LatAm,49632.0,0.018894817630290182,1150112.0,0.43784567404916797,2626752,112192,0.8697290981,,UMG,Parlophone Catalogue,umgglobal
3020,USWD10322240,Lea Salonga,Honor To Us All,,LatAm,198720.0,0.07566999474513926,1338495.0,0.5096815097443396,2626140,123810,0.8685424355,,UMG,EMI Marketing,umgglobal
3021,USWD10423475,Lillias White,The Gospel Truth I / Main Titles - Hercules,,LatAm,43586.0,0.016599852381434795,1296066.0,0.4936104317119412,2625686,100016,0.8685263126,,UMG,Walt Disney Records,umgglobal
3022,USWD10423197,Bruce Adler,Arabian Nights,,LatAm,251346.0,0.09582547324469035,1256371.0,0.47899049774376695,2622956,16171,0.8677758876,,UMG,Walt Disney Records,UMI
3023,USWD11054838,Donna Murphy,"Mother Knows Best - From ""Tangled""/Soundtrack Version",,LatAm,84618.0,0.0322831215029289,1756708.0,0.6702122220942024,2621122,36228,0.8672167926,,UMG,Walt Disney Records,Universal
3024,USWD11569823,Helena Bonham Carter,Bibbidi-Bobbidi-Boo (The Magic Song),,LatAm,84618.0,0.0322831215029289,1756708.0,0.6702122220942024,2621122,36228,0.8669925717,,UMG,Walt Disney Records,UMI
3025,USWD11783868,Natalia Lafourcade,"Recuérdame (Solo) - Inspirado en ""Coco""",,LatAm,84618.0,0.0322831215029289,1756708.0,0.6702122220942024,2621122,36228,0.8663711142,,UMG,Walt Disney Records,Universal
3026,USWD10732093,Sharpay Evans,"Fabulous - From ""High School Musical 2""/Soundtrack Version",,LatAm,98940.0,0.037758862303420355,2137920.0,0.8159028390512275,2620312,172244,0.8662149944,,UMG,Walt Disney Records,Universal
3027,USWD11783807,Marco Antonio Solís,Dueto a Través del Tiempo,,LatAm,51145.0,0.019519465080022363,1849830.0,0.7059867453119126,2620205,42820,0.8654509265,,UMG,Walt Disney Records,UMI
3028,USWD11783650,Anthony Gonzalez,Proud Corazón,,LatAm,0.0,0.0,1601181.0,0.611270305928919,2619432,113238,0.8654306011,,UMG,Walt Disney Records,UMI
3029,USWD11783080,Bronco,"El corrido de Miguel Rivera - Inspirado en ""Coco""",,LatAm,189736.0,0.07246110585143213,1238020.0,0.47280588958442255,2618453,218411,0.865296799,,UMG,Walt Disney Records,Universal
3030,USWD10834899,High School Musical Cast,Walk Away - 『ハイスクール・ミュージカル: ザ・ムービー』より,,LatAm,0.0,0.0,1519896.0,0.5807469222127972,2617140,153552,0.8645238492,,UMG,Walt Disney Records,umgglobal
3031,USWD10527739,High School Musical Cast,Stick to the Status Quo - 『ハイスクール・ミュージカル』より,,LatAm,65660.0,0.025093057561930095,1782060.0,0.6810437733599322,2616660,174680,0.8643395817,,UMG,Universal Music Mexico,UMI
3032,USWD10834894,High School Musical Cast,Scream,,LatAm,78885.0,0.030149077125226163,1931787.0,0.7383101382076348,2616498,184401,0.8637341168,,UMG,Walt Disney Records,umgglobal
3033,USWD11778855,Dan Stevens,Evermore,,LatAm,95910.0,0.03667518125363272,1413300.0,0.5404340909786166,2615120,115230,0.863696144,,UMG,Walt Disney Records,umgglobal
3034,USWD10527741,High School Musical Cast,Bop To The Top,,LatAm,139072.0,0.05318533793065469,842888.0,0.3223458576686441,2614856,62008,0.8636721917,,UMG,EMI TV,umgglobal
3035,USWD11783646,Anthony Gonzalez,The World Es Mi Familia,,LatAm,61292.0,0.023441097416017905,1035076.0,0.39586434361714656,2614724,87080,0.8609249215,,UMG,Walt Disney Records,UMI
3036,USWD10321113,Robby Benson,Something There,,LatAm,68580.0,0.02624037221688674,1456630.0,0.5573419857434199,2613530,19755,0.8605886739,,UMG,Walt Disney Records,UMI
3037,USWD10834840,High School Musical Cast,A Night To Remember,,LatAm,98849.0,0.037864316054747334,1711555.0,0.6556147200789394,2610611,16733,0.860320343,,UMG,Walt Disney Records,umgglobal
3038,USWD10628831,Sheryl Crow,Real Gone,,LatAm,142888.0,0.0547740619777052,1670288.0,0.6402809083521168,2608680,16229,0.8599849583,7.0,UMG,Walt Disney Records,Universal
3039,USWD10732096,Sharpay Evans,HUMUHUMUNUKUNUKUAPUA'A - 『ハイスクール・ミュージカル2』より,,LatAm,111656.0,0.04280749967028687,1888696.0,0.7241021834677234,2608328,101336,0.8594768771,,UMG,Walt Disney Records,umgglobal
3040,USWD10527744,High School Musical Cast,I Can't Take My Eyes Off Of You,,LatAm,86864.0,0.03332024009721728,1879504.0,0.7209606343672899,2606944,163696,0.8590539236,,UMG,EMI TV,umgglobal
3041,USWD10220442,Judy Kuhn,"Just Around The Riverbend - From ""Pocahantas""",,LatAm,103830.0,0.039868678723649346,909895.0,0.3493817916522674,2604300,41430,0.8582391354,,UMG,EMI Gold,umgglobal
3042,USWD10423141,Rosie O'Donnell,Trashin' The Camp,,LatAm,192089.0,0.07384564875829562,1049932.0,0.4036301385925005,2601223,381616,0.8579028806,,UMG,Walt Disney Records,umgglobal
3043,USWD11783649,Anthony Gonzalez,Remember Me (Reunion),,LatAm,64800.0,0.02491368637974917,1431060.0,0.5502003091142569,2600980,199980,0.8575419313,,UMG,Walt Disney Records,UMI
3045,USWD10527743,High School Musical Cast,We're All In This Together,,LatAm,42610.0,0.016394010280402598,1216970.0,0.46822386038351443,2599120,71390,0.8569632626,,UMG,Walt Disney Records,Universal
3046,USWD11366377,Jonathan Groff,"Reindeer(s) Are Better Than People - From ""Frozen"" / Soundtrack Version",,LatAm,84480.0,0.03252324229931008,1324795.0,0.5100216475131923,2597527,15632,0.8565174104,,UMG,Walt Disney Records,UMI
3047,USHR10924540,Miley Cyrus,When I Look At You,,LatAm,84480.0,0.03252324229931008,1324795.0,0.5100216475131923,2597527,15632,0.855851087,,UMG,Hollywood Records,UMI
3048,USWD10321078,Daughters of Triton,"Daughters of Triton - From ""The Little Mermaid""/Soundtrack Version",,LatAm,115778.0,0.044576359413790345,2163512.0,0.8329863057579883,2597296,166010,0.8554342738,,UMG,Walt Disney Records,umgglobal
3049,USWD10732094,High School Musical Cast,Work This Out,,LatAm,98942.0,0.038110902255639095,1152778.0,0.444031954887218,2596160,316651,0.8553224849,,UMG,Walt Disney Records,umgglobal
3052,USWD11366363,Cast - Frozen,Frozen Heart,,LatAm,242853.0,0.09365975453232793,3052023.0,1.1770565939355047,2592928,225121,0.8539147536,,UMG,Walt Disney Records,UMI
