,scores,isrc,artist,title,seed_playlist_uri
203,0.7480543075780188,USQX90900224,Glee Cast,Don't Stop Believin' (Glee Cast Version),Spain
204,0.7472047123662126,GBQCP1400109,Oasis,Wonderwall - Remastered,Spain
205,0.747180542637057,USWD11783084,Karol Sevilla,"La bikina - Inspirado en ""COCO""",Spain
206,0.7468005494705175,USWD10936984,Ne-Yo,"Never Knew I Needed - From ""The Princess and the Frog""/Soundtrack Version",Spain
207,0.7463417258621966,USWD11783646,Anthony Gonzalez,The World Es Mi Familia,Spain
208,0.7461280305501322,USWD10110149,Vanessa Williams,"Colors Of The Wind - From ""Pocahontas""/Soundtrack Version",Spain
209,0.7454425696859641,USWD10936988,Keith David,Friends on the Other Side - 『プリンセスと魔法のキス』より,Spain
210,0.7452084818531888,USWD10834839,High School Musical Cast,I Want It All,Spain
211,0.7439213414069059,USWD10732972,Amy Adams,"True Love's Kiss - From ""Enchanted""/ Soundtrack Version",Spain
212,0.7433702724167084,USWD11781632,Carlos Rivera,"Recuérdame - De ""Coco"" / Versión de Carlos Rivera",Spain
213,0.743220851469969,USWD10527945,B5,Get'cha Head In The Game,Spain
214,0.7432200332608674,USWD11778849,Emma Watson,Belle (Reprise),Spain
215,0.7428152261600908,USWD10423207,Jonathan Freeman,"Prince Ali (Reprise) - From ""Aladdin""/Soundtrack Version",Spain
216,0.7420039040550076,USWD10937509,Christopher Wilde,Hero - Unplugged,Spain
217,0.7420028897782193,USWD11783648,Alanna Ubach,La Llorona,Spain
218,0.741026537466941,USWD10527946,Various Artists,Start Of Something New,Spain
219,0.7403541967131464,USWD11054840,Donna Murphy,Mother Knows Best - Reprise,Spain
220,0.7393424487412382,USWD11778857,Audra McDonald,Beauty and the Beast (Finale),Spain
221,0.738781234890417,USWD10423913,Judy Kuhn,"Like Other Girls - From ""Mulan II""/Soundtrack Version",Spain
222,0.7368810308547792,USWD10423205,Robin Williams,Prince Ali,Spain
223,0.736814343735148,USMO19400306,The Jackson 5,I Want You Back,Spain
224,0.7367379238914143,USWD10321764,Louis Prima,I Wan'na Be Like You (The Monkey Song) - 『ジャングル・ブック』より,Spain
225,0.7366556615828614,USWD10321112,Ilene Woods,A Dream Is A Wish Your Heart Makes - Soundtrack,Spain
226,0.7364139451411644,USWD10833809,Jonas Brothers,Play My Music,Spain
227,0.7359507900442837,USWD10423481,Cheryl Freeman,A Star Is Born,Spain
228,0.7358626000892919,USMAC9300084,"Israel ""IZ"" Kamakawiwoole",Over The Rainbow/What A Wonderful World,Spain
229,0.7358610507172451,USWD11778856,Luke Evans,The Mob Song,Spain
