,track_artist,country_name,isrc,region,saves,saves_perc,skips,skips_perc,streams,track_title,users,days_on_playlist,playlist_uri,scores,artist,title,seed_playlist_uri
5156,,,USRE10400992,,,,,,,,,,,0.6232171241058492,Green Day,Wake Me Up When September Ends,Philippines
5157,,,USAT21402270,,,,,,,,,,,0.6227494295029433,Ben E. King,Stand By Me,Philippines
5158,,,USWD10220698,,,,,,,,,,,0.6219803292643896,Ed Motta,No Meu Coração Você Vai Sempre Estar (You Will Be In My Heart),Philippines
5159,,,USWD11038143,,,,,,,,,,,0.6207042093649436,Demi Lovato,Wouldn't Change a Thing,Philippines
5160,,,USSM11306713,,,,,,,,,,,0.619774399130112,A Great Big World,Say Something,Philippines
5161,,,USWD10423291,,,,,,,,,,,0.6193624812821372,Phil Harris,Thomas O'Malley Cat,Philippines
5162,,,USWD10110109,,,,,,,,,,,0.6181481797219307,Randy Newman,Strange Things,Philippines
5163,,,USRC11601594,,,,,,,,,,,0.6177511471349367,Anna Kendrick,The Sound Of Silence,Philippines
5164,,,USWD10935869,,,,,,,,,,,0.6175683174439148,Hannah Montana,You'll Always Find Your Way Back Home,Philippines
5165,,,USSM11303954,,,,,,,,,,,0.6174321190329904,John Legend,All of Me,Philippines
5166,,,GBBKS0700586,,,,,,,,,,,0.6163283667706997,Adele,Make You Feel My Love,Philippines
5167,,,USWD11366382,,,,,,,,,,,0.6158211994967885,Christophe Beck,Vuelie,Philippines
5168,,,USCJY0603137,,,,,,,,,,,0.6156744896607317,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,Philippines
5169,,,USWD10210162,,,,,,,,,,,0.6156252372695477,Danny Elfman,What's This? - 『ナイトメアー・ビフォア・クリスマス』より,Philippines
5170,,,USWD11038113,,,,,,,,,,,0.6146879945120146,Randy Newman,We Belong Together,Philippines
5171,,,USQ4E1602393,,,,,,,,,,,0.6144941383342186,Taron Egerton,"The Way I Feel Inside - From ""Sing"" Original Motion Picture Soundtrack",Philippines
5172,,,USWD11054840,,,,,,,,,,,0.6144867859541249,Donna Murphy,Mother Knows Best - Reprise,Philippines
5173,,,USWD11366064,,,,,,,,,,,0.6141492094210348,Alex G,Disney Classics Medley,Philippines
5174,,,USWD10220695,,,,,,,,,,,0.6135001677152709,Ed Motta,Estranhos Como Eu (Stranger Like Me),Philippines
5175,,,USWD11779891,,,,,,,,,,,0.6134980835673005,Jordan Fisher,Happily Ever After - Full Version,Philippines
5176,,,USWD10323057,,,,,,,,,,,0.613044251797301,Ilene Woods,So This Is Love,Philippines
5177,,,USWD10527741,,,,,,,,,,,0.6128458660807468,High School Musical Cast,Bop To The Top,Philippines
5178,,,USWD10423202,,,,,,,,,,,0.612073403955126,Brad Kane,One Jump Ahead (Reprise),Philippines
5179,,,USWD10834894,,,,,,,,,,,0.6118720629293471,High School Musical Cast,Scream,Philippines
5180,,,GBAAN6600008,,,,,,,,,,,0.6117086934755663,The Spencer Davis Group,Gimme Some Lovin' - Single Mix,Philippines
5181,,,USA370529726,,,,,,,,,,,0.6100179543893104,John Denver,"Take Me Home, Country Roads - Rerecorded",Philippines
5182,,,USWD10423059,,,,,,,,,,,0.6099152840558963,Chorus - Sleeping Beauty,"Main Title / Once Upon A Dream / Prologue - From ""Sleeping Beauty""/Soundtrack Version",Philippines
5183,,,GBBKS0700574,,,,,,,,,,,0.609472895953545,Adele,Chasing Pavements,Philippines
5184,,,USAT21704626,,,,,,,,,,,0.6093897321620723,Hugh Jackman,From Now On,Philippines
5185,,,USSM17700373,,,,,,,,,,,0.6093286929359653,Billy Joel,Vienna,Philippines
5186,,,GBBKS1500217,,,,,,,,,,,0.6083771355822012,Adele,When We Were Young,Philippines
5187,,,USWB10102953,,,,,,,,,,,0.608312948858943,Faith Hill,There You'll Be,Philippines
5188,,,USWD10834644,,,,,,,,,,,0.6083061869354177,High School Musical Cast,Now Or Never,Philippines
5189,,,USAT21704620,,,,,,,,,,,0.607844228583042,Hugh Jackman,The Other Side,Philippines
5190,,,USWD10110146,,,,,,,,,,,1.129902576312377,Phil Collins,You'll Be In My Heart,Indonesia
5191,,,USWD11366375,,,,,,,,,,,0.9602310086263349,Kristen Bell,Love Is an Open Door,Indonesia
5192,,,USWD10110087,,,,,,,,,,,0.9552422149484557,Susan Egan,"I Won't Say (I'm In Love) - From ""Hercules"" / Soundtrack Version",Indonesia
5193,,,USWD10210160,,,,,,,,,,,0.9499607679015261,Joseph Williams,Can You Feel The Love Tonight,Indonesia
5194,,,USWD10220758,,,,,,,,,,,0.944560083697644,Elton John,Can You Feel the Love Tonight,Indonesia
5195,,,USWD10935758,,,,,,,,,,,0.9363027902365788,Miley Cyrus,The Climb,Indonesia
5196,,,USWD10110108,,,,,,,,,,,0.9278572188114217,Randy Newman,"You've Got A Friend In Me - From ""Toy Story""/ Soundtrack",Indonesia
5197,,,USWD10423005,,,,,,,,,,,0.9189956069289528,Judy Kuhn,"Colors of the Wind - From ""Pocahontas"" / Soundtrack Version",Indonesia
5198,,,USWD10423004,,,,,,,,,,,0.9183240642836823,Donny Osmond,"I'll Make a Man Out of You - From ""Mulan""/Soundtrack",Indonesia
5199,,,USWD10220438,,,,,,,,,,,0.9155289554508272,Roger Bart,"Go the Distance - From ""Hercules""/Soundtrack",Indonesia
5200,,,USWD10321347,,,,,,,,,,,0.9117347102407617,Nathan Lane,Hakuna Matata,Indonesia
5201,,,USWD10220465,,,,,,,,,,,0.9003007336638396,Angela Lansbury,Beauty and the Beast,Indonesia
5202,,,USWD10732975,,,,,,,,,,,0.8973831289913624,Jon McLaughlin,So Close - 『魔法にかけられて』より,Indonesia
5203,,,USWD11366365,,,,,,,,,,,0.8913180245968862,Kristen Bell,"For the First Time in Forever - From ""Frozen""/Soundtrack Version",Indonesia
5204,,,USWD10423003,,,,,,,,,,,0.8826938937057986,Glenn Close,You'll Be In My Heart,Indonesia
5205,,,USWD11054836,,,,,,,,,,,0.8809472621583494,Mandy Moore,"When Will My Life Begin - From ""Tangled"" / Soundtrack Version",Indonesia
5206,,,USWD11677860,,,,,,,,,,,0.8774072032560792,Dwayne Johnson,You're Welcome,Indonesia
5207,,,USWD10110151,,,,,,,,,,,0.8765703025608498,Phil Collins,Strangers Like Me,Indonesia
5208,,,USWD10110093,,,,,,,,,,,0.876398190041294,Samuel E. Wright,"Kiss the Girl - From ""The Little Mermaid""/Soundtrack Version",Indonesia
5209,,,USWD11366364,,,,,,,,,,,0.8745613828174323,Kristen Bell,Do You Want To Build A Snowman?,Indonesia
5210,,,USWD10321345,,,,,,,,,,,0.8665964890150337,Jason Weaver,"I Just Can't Wait to Be King - From ""The Lion King""/Soundtrack Version",Indonesia
5211,,,USQ4E1602398,,,,,,,,,,,0.8650925973661103,Tori Kelly,"Hallelujah - From ""Sing"" Original Motion Picture Soundtrack",Indonesia
5212,,,USWD10110114,,,,,,,,,,,0.8592332178296681,Sarah McLachlan,When She Loved Me - 『トイ・ストーリー2』より,Indonesia
5213,,,USLIC0601944,,,,,,,,,,,0.8583910613682811,Céline Dion,"Beauty and the Beast - Duet with Peabo Bryson from the Soundtrack ""Beauty and the Beast""",Indonesia
5214,,,USWD10220463,,,,,,,,,,,0.8556836004495935,Samuel E. Wright,"Under the Sea - From ""The Little Mermaid""/ Soundtrack Version",Indonesia
5215,,,USWD10220440,,,,,,,,,,,0.8516590378665289,Carmen Twillie,Circle of Life,Indonesia
5216,,,USWD10423277,,,,,,,,,,,0.8491016507011149,Peabo Bryson,Beauty and the Beast - デュエット・バージョン / 『美女と野獣』より,Indonesia
5217,,,USRC11601602,,,,,,,,,,,0.8423236069840068,Anna Kendrick,True Colors,Indonesia
5218,,,USWD10936987,,,,,,,,,,,0.8374766348891293,Anika Noni Rose,"Almost There - From ""The Princess and the Frog"" / Soundtrack Version",Indonesia
5219,,,USRC11601598,,,,,,,,,,,0.8288943444591588,Anna Kendrick,True Colors - Film Version,Indonesia
5220,,,USWD10423006,,,,,,,,,,,0.8251890167413025,Angela Lansbury,"Be Our Guest - From ""Beauty and the Beast""/Soundtrack",Indonesia
5221,,,USWD11778854,,,,,,,,,,,0.8223020878090692,Emma Thompson,Beauty and the Beast,Indonesia
5222,,,USWD11575402,,,,,,,,,,,0.8209953443352548,Shakira,Try Everything - 『ズートピア』より,Indonesia
5223,,,USWD11366378,,,,,,,,,,,0.8198949517175727,Josh Gad,In Summer,Indonesia
5224,,,USWD10732098,,,,,,,,,,,0.8194542579586548,Zac Efron,Gotta Go My Own Way,Indonesia
5225,,,USWD10210158,,,,,,,,,,,0.819025427204205,Phil Collins,Son Of Man,Indonesia
5226,,,USWD10423390,,,,,,,,,,,0.8177950818549854,Harvey Fierstein,"A Girl Worth Fighting For - From ""Mulan""/Soundtrack",Indonesia
5227,,,USWD10527742,,,,,,,,,,,0.817321890719454,High School Musical Cast,Breaking Free,Indonesia
5228,,,USWD10628832,,,,,,,,,,,0.8158227175983466,Rascal Flatts,Life is a Highway,Indonesia
5229,,,USWD10220705,,,,,,,,,,,0.8141303874352007,Phil Collins,You Will Be In My Heart,Indonesia
5230,,,USL2S0620350,,,,,,,,,,,0.8133201685189491,Rascal Flatts,Life Is A Highway,Indonesia
5231,,,USWD10110154,,,,,,,,,,,0.8112998208901561,Peabo Bryson,"Whole New World (Aladdin's Theme) - From ""Aladdin""/Soundtrack Version",Indonesia
5232,,,USWD11778847,,,,,,,,,,,0.8107308850473076,Emma Watson,Belle,Indonesia
5233,,,USWD10210253,,,,,,,,,,,0.8101793348582481,Mark Keali'i Ho'omalu,"Hawaiian Roller Coaster Ride - From ""Lilo & Stitch""/Soundtrack Version",Indonesia
5234,,,USQ4E1602403,,,,,,,,,,,0.8080676937266391,Tori Kelly,"Don't You Worry 'Bout A Thing - From ""Sing"" Original Motion Picture Soundtrack",Indonesia
5235,,,USWD11778705,,,,,,,,,,,0.803343063314222,Ewan McGregor,Be Our Guest,Indonesia
5236,,,USWD10322246,,,,,,,,,,,0.8024464864741294,Chorus - Hercules,Zero To Hero - 『ヘラクレス』より,Indonesia
5237,,,USWD10320942,,,,,,,,,,,0.8006833375072224,Julie Andrews,Supercalifragilisticexpialidocious,Indonesia
5238,,,USWD10834891,,,,,,,,,,,0.8002023518428446,High School Musical Cast,Can I Have This Dance,Indonesia
5239,,,CAC229700120,,,,,,,,,,,0.7986391253513209,Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",Indonesia
5240,,,USWD11677859,,,,,,,,,,,0.7972860640734597,Opetaia Foa'i,We Know The Way,Indonesia
5241,,,USWD11262921,,,,,,,,,,,0.7955157328087699,Julie Fowlis,Touch The Sky,Indonesia
5242,,,USWD11677863,,,,,,,,,,,0.793991729022706,Rachel House,I Am Moana (Song of the Ancestors),Indonesia
5243,,,USWD10423270,,,,,,,,,,,0.7888474662880617,Paige O'Hara,Belle,Indonesia
5244,,,USWD11778855,,,,,,,,,,,0.7885035659535651,Dan Stevens,Evermore,Indonesia
5245,,,USWD11054841,,,,,,,,,,,0.7870722946440181,Mandy Moore,"I've Got a Dream - From ""Tangled""/Soundtrack Version",Indonesia
5246,,,USWD10110147,,,,,,,,,,,0.7831334569368847,Christina Aguilera,Reflection - Pop Version,Indonesia
5247,,,USUM71510147,,,,,,,,,,,0.7821511743461578,Ne-Yo,"Friend Like Me - From ""Aladdin""",Indonesia
5248,,,USIR10400291,,,,,,,,,,,0.7794756824738621,Counting Crows,Accidentally In Love,Indonesia
5249,,,USSM19801545,,,,,,,,,,,0.7783176236683796,Aerosmith,I Don't Want to Miss a Thing,Indonesia
5250,,,USWD11677600,,,,,,,,,,,0.7782232605336677,Jordan Fisher,You're Welcome - Jordan Fisher/Lin-Manuel Miranda Version,Indonesia
5251,,,USWD11677861,,,,,,,,,,,0.7780959521531302,Jemaine Clement,Shiny,Indonesia
5252,,,USEE10800806,,,,,,,,,,,0.7776266538544742,Jason Mraz,Lucky,Indonesia
5253,,,USWD11570628,,,,,,,,,,,0.7769265159434713,Kuana Torres Kahele,Lava,Indonesia
5254,,,USWD10732974,,,,,,,,,,,0.7731179757946817,Amy Adams,That's How You Know - 『魔法にかけられて』より,Indonesia
5255,,,USWD11569822,,,,,,,,,,,0.7720606290267685,Lily James,A Dream Is a Wish Your Heart Makes,Indonesia
5256,,,USWD10935875,,,,,,,,,,,0.7716610480316963,Miley Cyrus,Butterfly Fly Away,Indonesia
5257,,,USWD11366380,,,,,,,,,,,0.7688424120253934,Maia Wilson,Fixer Upper,Indonesia
5258,,,USWD11677854,,,,,,,,,,,0.7684022949912778,Christopher Jackson,Where You Are,Indonesia
5259,,,USWD10220442,,,,,,,,,,,0.7676866663726963,Judy Kuhn,"Just Around The Riverbend - From ""Pocahantas""",Indonesia
5260,,,USWD11778853,,,,,,,,,,,0.7668590320348486,Emma Watson,How Does A Moment Last Forever (Montmartre),Indonesia
5261,,,USWD10321113,,,,,,,,,,,0.7647889504872019,Robby Benson,Something There,Indonesia
5262,,,USWD10322458,,,,,,,,,,,0.7643958741382234,Phil Collins,On My Way,Indonesia
5263,,,USWD10527735,,,,,,,,,,,0.7639212180541193,Troy,Start of Something New,Indonesia
5264,,,USWD11366379,,,,,,,,,,,0.7624825556499386,Kristen Bell,For the First Time in Forever (Reprise),Indonesia
5265,,,USWD10423200,,,,,,,,,,,0.7620217692170455,Brad Kane,One Jump Ahead,Indonesia
5266,,,USEE11100768,,,,,,,,,,,0.7597694748525088,Jason Mraz,I Won't Give Up,Indonesia
5267,,,USWD11778851,,,,,,,,,,,0.7576399344390816,Adam Mitchell,Days In The Sun,Indonesia
5268,,,USUM71510155,,,,,,,,,,,0.7570684870698742,Tori Kelly,"Colors Of The Wind - From ""Pocahontas""",Indonesia
5269,,,USWD10936993,,,,,,,,,,,0.7559030090540475,Jenifer Lewis featuring the Pinnacle Gospel Choir,Dig a Little Deeper,Indonesia
5270,,,USWD10210259,,,,,,,,,,,0.7542967114495059,Mark Keali'i Ho'omalu,He Mele No Lilo - 『リロ・アンド・スティッチ』より,Indonesia
5271,,,USWD10423475,,,,,,,,,,,0.7529712399845111,Lillias White,The Gospel Truth I / Main Titles - Hercules,Indonesia
5272,,,USWD11677856,,,,,,,,,,,0.7517712180472615,Auli'i Cravalho,How far I'll Go - リプライズ,Indonesia
5273,,,USWD11055017,,,,,,,,,,,0.7504952340781026,Grace Potter,Something That I Want,Indonesia
5274,,,USWD11778850,,,,,,,,,,,0.7501825053363103,Josh Gad,Gaston,Indonesia
5275,,,USWD11677864,,,,,,,,,,,0.7493682957376379,Auli'i Cravalho,Know Who You Are,Indonesia
5276,,,USWD11778852,,,,,,,,,,,0.7468535610931278,Emma Watson,Something There,Indonesia
5277,,,USWD10423197,,,,,,,,,,,0.7460893444165391,Bruce Adler,Arabian Nights,Indonesia
5278,,,USWD11677874,,,,,,,,,,,0.7447389248773078,Lin-Manuel Miranda,We Know The Way - Finale,Indonesia
5279,,,USQ4E1602400,,,,,,,,,,,0.7433373261234377,Taron Egerton,"I'm Still Standing - From ""Sing"" Original Motion Picture Soundtrack",Indonesia
5280,,,USWD10423008,,,,,,,,,,,0.7432291294094424,Bruce Reitherman,The Bare Necessities,Indonesia
5281,,,USWD11783647,,,,,,,,,,,0.7412034790306297,Gael Garcia Bernal,Remember Me (Lullaby),Indonesia
5282,,,USSM10411310,,,,,,,,,,,0.7394314007716851,Michael Bolton,Go the Distance,Indonesia
5283,,,GBBKS1000351,,,,,,,,,,,0.7389372279920357,Adele,Someone Like You,Indonesia
5284,,,USWD10322240,,,,,,,,,,,0.7371290727913477,Lea Salonga,Honor To Us All,Indonesia
5285,,,USWD10730751,,,,,,,,,,,0.7339464118362301,Rob Thomas,Little Wonders,Indonesia
5286,,,USMAC0100119,,,,,,,,,,,0.728124523085844,Israel Kamakawiwo'ole,Over The Rainbow,Indonesia
5287,,,USWD10732973,,,,,,,,,,,0.7272091918552196,Amy Adams,Happy Working Song - From ''Disney's Enchanted'',Indonesia
5288,,,USWD11783639,,,,,,,,,,,0.723960182685418,Anthony Gonzalez,Un Poco Loco,Indonesia
5289,,,USWD10110145,,,,,,,,,,,0.7233616377652653,Elton John,Circle of Life,Indonesia
5290,,,USDW10110179,,,,,,,,,,,0.7223714718784325,Rufus Wainwright,Hallelujah,Indonesia
5291,,,USWD10936984,,,,,,,,,,,0.7208453265563951,Ne-Yo,"Never Knew I Needed - From ""The Princess and the Frog""/Soundtrack Version",Indonesia
5292,,,GBUM70600345,,,,,,,,,,,0.7197916240531943,Snow Patrol,Chasing Cars,Indonesia
5293,,,USAT21704617,,,,,,,,,,,0.7196937355677507,Ziv Zaifman,A Million Dreams,Indonesia
5294,,,USWD11054838,,,,,,,,,,,0.7195138127888813,Donna Murphy,"Mother Knows Best - From ""Tangled""/Soundtrack Version",Indonesia
5295,,,NZSO01600013,,,,,,,,,,,0.7192609382677088,Vai Mahina,An Innocent Warrior,Indonesia
5296,,,USCJY0803328,,,,,,,,,,,0.7187049772527864,Taylor Swift,You Belong With Me,Indonesia
5297,,,USWD11366363,,,,,,,,,,,0.7185217036488539,Cast - Frozen,Frozen Heart,Indonesia
5298,,,USWD10423140,,,,,,,,,,,0.7181496165311617,Phil Collins,Two Worlds,Indonesia
5299,,,USWD10110094,,,,,,,,,,,0.7164856830396623,Bill Shirley,Once Upon A Dream - From ''Walt Disney's Sleeping Beauty'',Indonesia
5300,,,NZSO01100005,,,,,,,,,,,0.7153355242783033,Olivia Foa'i,Logo Te Pate,Indonesia
5301,,,USSM10803009,,,,,,,,,,,0.7149439886111442,The Fray,You Found Me,Indonesia
5302,,,USHR10924540,,,,,,,,,,,0.7138513531450671,Miley Cyrus,When I Look At You,Indonesia
5303,,,USWD11778857,,,,,,,,,,,0.7131274180060162,Audra McDonald,Beauty and the Beast (Finale),Indonesia
5304,,,USWD11262963,,,,,,,,,,,0.7126779434344521,Julie Fowlis,"Into The Open Air - From ""Brave""/Soundtrack",Indonesia
5305,,,USHR10421324,,,,,,,,,,,0.711902067416121,Jesse McCartney,Beautiful Soul,Indonesia
5306,,,USAM10200173,,,,,,,,,,,0.7108330282662133,Bryan Adams,Here I Am,Indonesia
5307,,,USQX90900224,,,,,,,,,,,0.7100667634455619,Glee Cast,Don't Stop Believin' (Glee Cast Version),Indonesia
5308,,,USQ4E1602401,,,,,,,,,,,0.7093275233068262,Scarlett Johansson,"Set It All Free - From ""Sing"" Original Motion Picture Soundtrack",Indonesia
5309,,,USWD11778848,,,,,,,,,,,0.7086327750141657,Kevin Kline,How Does A Moment Last Forever (Music Box) - ミュージックボックス・バージョン / 『美女と野獣』より,Indonesia
5310,,,USAT21704622,,,,,,,,,,,0.7085475560522714,Keala Settle,This Is Me,Indonesia
5311,,,USIR19902220,,,,,,,,,,,0.708380316185091,Smash Mouth,All Star,Indonesia
5312,,,USWD11366377,,,,,,,,,,,0.7083534836715326,Jonathan Groff,"Reindeer(s) Are Better Than People - From ""Frozen"" / Soundtrack Version",Indonesia
5313,,,USWD11778849,,,,,,,,,,,0.7080018990130847,Emma Watson,Belle (Reprise),Indonesia
5314,,,USWD10321112,,,,,,,,,,,0.7077594095970013,Ilene Woods,A Dream Is A Wish Your Heart Makes - Soundtrack,Indonesia
5315,,,USWD11569823,,,,,,,,,,,0.7070894486482171,Helena Bonham Carter,Bibbidi-Bobbidi-Boo (The Magic Song),Indonesia
5316,,,USWB10704707,,,,,,,,,,,0.7069385382321668,The Goo Goo Dolls,Iris,Indonesia
5317,,,USMAC9300084,,,,,,,,,,,0.6984973473105908,"Israel ""IZ"" Kamakawiwoole",Over The Rainbow/What A Wonderful World,Indonesia
5318,,,GBCTA0400265,,,,,,,,,,,0.6984349992292712,Kelly Clarkson,Because of You,Indonesia
5319,,,USWD11677853,,,,,,,,,,,0.6982629615666026,Olivia Foa'i,Tulou Tagaloa,Indonesia
5320,,,USHR10823924,,,,,,,,,,,0.6982273630743371,Jonas Brothers,Lovebug,Indonesia
5321,,,USWD10527109,,,,,,,,,,,0.6965209062204889,Jodi Benson,Part Of Your World - From ''Disney's The Little Mermaid'',Indonesia
5322,,,USWD11054901,,,,,,,,,,,0.6957974634647878,Mandy Moore,"Healing Incantation - From ""Tangled""/Soundtrack Version",Indonesia
5323,,,USWD10732972,,,,,,,,,,,0.695568742593013,Amy Adams,"True Love's Kiss - From ""Enchanted""/ Soundtrack Version",Indonesia
5324,,,USWD10834896,,,,,,,,,,,0.6952414863988935,High School Musical Cast,We're All In This Together (Graduation Mix) - Original Version,Indonesia
5325,,,USAT20401588,,,,,,,,,,,0.6946711822978716,James Blunt,You're Beautiful,Indonesia
5326,,,USHR10723196,,,,,,,,,,,0.6935636663056838,Jonas Brothers,When You Look Me In The Eyes,Indonesia
5327,,,USWD11038146,,,,,,,,,,,0.693370850174784,Nick Jonas,"Introducing Me - From ""Camp Rock 2: The Final Jam""",Indonesia
5328,,,USWD10321346,,,,,,,,,,,0.6933458196104478,Jeremy Irons,"Be Prepared - From ""The Lion King"" / Soundtrack Version",Indonesia
5329,,,USWD10732100,,,,,,,,,,,0.6932332480255382,Troy,Everyday,Indonesia
5330,,,GBAYE1000769,,,,,,,,,,,0.6932321499673388,John Lennon,Imagine - 2010 - Remaster,Indonesia
5331,,,USWD10321079,,,,,,,,,,,0.6932095492992628,Jodi Benson,"Part Of Your World (Reprise) (from ""The Little Mermaid"") - From ""The Little Mermaid""/ Soundtrack Version",Indonesia
5332,,,USWD10220406,,,,,,,,,,,0.6924100816364226,Julie Andrews,"A Spoonful of Sugar - From ""Mary Poppins"" / Soundtrack Version",Indonesia
5333,,,USWD11570416,,,,,,,,,,,0.6919139483363237,Randy Newman,You've Got a Friend in Me - Remastered 2015,Indonesia
5334,,,USRC11601593,,,,,,,,,,,0.6918240789003703,Anna Kendrick,Get Back Up Again,Indonesia
5335,,,GBQCP1400109,,,,,,,,,,,0.6911590281156477,Oasis,Wonderwall - Remastered,Indonesia
5336,,,USWD11778856,,,,,,,,,,,0.6900293315118669,Luke Evans,The Mob Song,Indonesia
5337,,,USCJY0803275,,,,,,,,,,,0.6875885318507656,Taylor Swift,Love Story,Indonesia
5338,,,USHR10622325,,,,,,,,,,,0.6860351676623891,Plain White T's,Hey There Delilah - Bonus Track,Indonesia
5339,,,USRE19700545,,,,,,,,,,,0.6859392649337304,Green Day,Good Riddance (Time of Your Life),Indonesia
5340,,,USAT21704616,,,,,,,,,,,0.6858389702705113,Hugh Jackman,The Greatest Show,Indonesia
5341,,,USWD10321765,,,,,,,,,,,0.6856500892631212,Dick Van Dyke,Chim Chim Cher-ee,Indonesia
5342,,,USWD10423481,,,,,,,,,,,0.6855883390037776,Cheryl Freeman,A Star Is Born,Indonesia
5343,,,USWD10936985,,,,,,,,,,,0.6853508429010635,Dr. John,"Down in New Orleans - From ""The Princess and the Frog""/Soundtrack Version",Indonesia
5344,,,GBAYE0601713,,,,,,,,,,,0.684357306257501,The Beatles,Let It Be - Remastered,Indonesia
5345,,,USUM71510152,,,,,,,,,,,0.6840448700103265,Ariana Grande,"Zero To Hero - From ""Hercules""",Indonesia
5346,,,USMC16758823,,,,,,,,,,,0.6833119194912111,Louis Armstrong,What A Wonderful World,Indonesia
5347,,,USWD10732976,,,,,,,,,,,0.6823921944519072,Carrie Underwood,"Ever Ever After - From ""Enchanted"" / Soundtrack Version",Indonesia
5348,,,USWD10732095,,,,,,,,,,,0.6821207212714085,Troy And Gabriella,You Are The Music In Me,Indonesia
5349,,,USWD10220458,,,,,,,,,,,0.6799872271471193,Adriana Caselotti,"Some Day My Prince Will Come - From ""Snow White and the Seven Dwarfs"" / Soundtrack Version",Indonesia
5350,,,USHR11132837,,,,,,,,,,,0.6783004668525949,Demi Lovato,Skyscraper,Indonesia
5351,,,USRE19600337,,,,,,,,,,,0.6782323808691648,Rusted Root,Send Me On My Way,Indonesia
5352,,,USAT21102141,,,,,,,,,,,0.6779011314528658,Christina Perri,A Thousand Years,Indonesia
5353,,,USWD11467130,,,,,,,,,,,0.6756058563323468,Lana Del Rey,"Once Upon a Dream - From ""Maleficent"" / Pop Version",Indonesia
5354,,,USQ4E1602399,,,,,,,,,,,0.6748396821789182,Nick Kroll,"Shake It Off - From ""Sing"" Original Motion Picture Soundtrack",Indonesia
5355,,,USEE10800667,,,,,,,,,,,0.6740700350615014,Jason Mraz,I'm Yours,Indonesia
5356,,,USSM19303171,,,,,,,,,,,0.673728934159109,Mariah Carey,Hero,Indonesia
5357,,,GBAMB9500072,,,,,,,,,,,0.673677822191881,Elton John,Your Song,Indonesia
5358,,,USWD10220402,,,,,,,,,,,0.673403471811993,Pat Carroll,"Poor Unfortunate Souls - From ""The Little Mermaid"" / Soundtrack Version",Indonesia
5359,,,USWD11048341,,,,,,,,,,,0.6732290970682115,Hannah Montana,I'll Always Remember You,Indonesia
5360,,,USWD10936990,,,,,,,,,,,0.6724518947957915,Leon-Wooley,When We're Human (feat. Terence Blanchard),Indonesia
5361,,,USWD10110149,,,,,,,,,,,0.6721497867541307,Vanessa Williams,"Colors Of The Wind - From ""Pocahontas""/Soundtrack Version",Indonesia
5362,,,USUM71204501,,,,,,,,,,,0.6709381520855114,Maroon 5,She Will Be Loved - Radio Mix,Indonesia
5363,,,USWB19800160,,,,,,,,,,,0.6705859210716341,The Goo Goo Dolls,Iris,Indonesia
5364,,,USWD11783601,,,,,,,,,,,0.6697270773786125,Benjamin Bratt,Remember Me (Ernesto de la Cruz),Indonesia
5365,,,USWD10423776,,,,,,,,,,,0.6691388573007292,Chorus - The Lion King 2: Simba's Pride,One of Us,Indonesia
5366,,,USSM19400915,,,,,,,,,,,0.6690411938043678,Jeff Buckley,Hallelujah,Indonesia
5367,,,USQ4E1602393,,,,,,,,,,,0.6688437280587648,Taron Egerton,"The Way I Feel Inside - From ""Sing"" Original Motion Picture Soundtrack",Indonesia
5368,,,USAT21704621,,,,,,,,,,,0.6683674873053145,Loren Allred,Never Enough,Indonesia
5369,,,USWD10110113,,,,,,,,,,,0.6666555290229126,Lyle Lovett,"You've Got A Friend In Me - From ""Toy Story""/Duet",Indonesia
5370,,,USWD10423203,,,,,,,,,,,0.6663188714770677,Robin Williams,Friend Like Me - 『アラジン』より,Indonesia
5371,,,USWD11054837,,,,,,,,,,,0.6646831567518784,Mandy Moore,"When Will My Life Begin - Reprise 1/From ""Tangled""/Soundtrack Version",Indonesia
5372,,,USWD11676303,,,,,,,,,,,0.6630284581119095,Sabrina Carpenter,A Dream is a Wish Your Heart Makes/So This is Love,Indonesia
5373,,,USWD10220404,,,,,,,,,,,0.6613143537064337,Scatman Crothers,Ev'rybody Wants To Be A Cat,Indonesia
5374,,,USRC10800301,,,,,,,,,,,0.6607576358130799,Kings of Leon,Use Somebody,Indonesia
5375,,,USWB11505334,,,,,,,,,,,0.6601579994526037,Andra Day,Rise Up,Indonesia
5376,,,USWD10834890,,,,,,,,,,,0.6600615438237728,High School Musical Cast,"Right Here, Right Now",Indonesia
5377,,,USWD10210157,,,,,,,,,,,0.6596269979702296,Billy Crystal,If I Didn't Have You - 『モンスターズ・インク』より,Indonesia
5378,,,USWD10220003,,,,,,,,,,,0.6581507730410188,Cliff Edwards,When You Wish Upon a Star,Indonesia
5379,,,USWD10423141,,,,,,,,,,,0.6568925477618669,Rosie O'Donnell,Trashin' The Camp,Indonesia
5380,,,USWD10220295,,,,,,,,,,,0.6566814156374509,Bill Lee,"Cruella De Vil - From ""101 Dalmatians""/ Soundtrack Version",Indonesia
5381,,,USHR10823877,,,,,,,,,,,0.6543829924765456,Miley Cyrus,7 Things - Single Version,Indonesia
5382,,,USWD10321248,,,,,,,,,,,0.6529071009415969,Lebo M.,"The Lion Sleeps Tonight - From ""The Lion King""/Original Broadway Cast Recording",Indonesia
