,PlaylistUri,Name,Isrc,Artist,TrackName,scores,isrc_x,artist,title,seed_playlist_uri,isrc_y,track_artist,track_title,days_on_playlist,playlist_uri
137,,,,,,0.8761334009786688,USWD10834898,High School Musical Cast,Just Getting Started,malaysia_top_test,,,,,
138,,,,,,0.8758613566277456,USWD10110114,Sarah McLachlan,When She Loved Me - 『トイ・ストーリー2』より,malaysia_top_test,,,,,
139,,,,,,0.872849058443184,USWD10322458,Phil Collins,On My Way,malaysia_top_test,,,,,
140,,,,,,0.8728313196329157,NZSO01100005,Olivia Foa'i,Logo Te Pate,malaysia_top_test,,,,,
141,,,,,,0.872560144216411,USWD10321898,The Dwarf Chorus,Heigh-Ho,malaysia_top_test,,,,,
142,,,,,,0.8725543649073598,USWD10220406,Julie Andrews,"A Spoonful of Sugar - From ""Mary Poppins"" / Soundtrack Version",malaysia_top_test,,,,,
143,,,,,,0.8711818338489122,USWD10527945,B5,Get'cha Head In The Game,malaysia_top_test,,,,,
144,,,,,,0.8705522972309487,USL2S0620350,Rascal Flatts,Life Is A Highway,malaysia_top_test,,,,,
145,,,,,,0.8702980804572965,USWD10423207,Jonathan Freeman,"Prince Ali (Reprise) - From ""Aladdin""/Soundtrack Version",malaysia_top_test,,,,,
146,,,,,,0.8698028928685912,USWD10423205,Robin Williams,Prince Ali,malaysia_top_test,,,,,
147,,,,,,0.8680095139705707,USWD10423203,Robin Williams,Friend Like Me - 『アラジン』より,malaysia_top_test,,,,,
148,,,,,,0.8673178823937586,USWD10423481,Cheryl Freeman,A Star Is Born,malaysia_top_test,,,,,
149,,,,,,0.8645432499761351,USWD10321346,Jeremy Irons,"Be Prepared - From ""The Lion King"" / Soundtrack Version",malaysia_top_test,,,,,
150,,,,,,0.8640034195216316,USWD11778936,Josh Groban,Evermore,malaysia_top_test,,,,,
151,,,,,,0.8572715053800638,NZSO01600013,Vai Mahina,An Innocent Warrior,malaysia_top_test,,,,,
152,,,,,,0.8551582089337592,USWD10936988,Keith David,Friends on the Other Side - 『プリンセスと魔法のキス』より,malaysia_top_test,,,,,
153,,,,,,0.8546447921978991,USWD10527946,Various Artists,Start Of Something New,malaysia_top_test,,,,,
154,,,,,,0.8520190258413259,USWD10423480,Danny DeVito,One Last Hope,malaysia_top_test,,,,,
155,,,,,,0.8514758708835459,USWD10527947,High School Musical Cast,Breaking Free - Karaoke Instrumental,malaysia_top_test,,,,,
156,,,,,,0.8509547182370241,USWD11778851,Adam Mitchell,Days In The Sun,malaysia_top_test,,,,,
157,,,,,,0.8504456323019682,USWD10110094,Bill Shirley,Once Upon A Dream - From ''Walt Disney's Sleeping Beauty'',malaysia_top_test,,,,,
158,,,,,,0.8487616592665882,USWD11054900,Mandy Moore,When Will My Life Begin (Reprise 2),malaysia_top_test,,,,,
159,,,,,,0.8486956550420122,USWD10423140,Phil Collins,Two Worlds,malaysia_top_test,,,,,
160,,,,,,0.8477625451611743,USWD11677853,Olivia Foa'i,Tulou Tagaloa,malaysia_top_test,,,,,
161,,,,,,0.8476902604040569,USWD10220404,Scatman Crothers,Ev'rybody Wants To Be A Cat,malaysia_top_test,,,,,
162,,,,,,0.8476057192312794,USWD11054837,Mandy Moore,"When Will My Life Begin - Reprise 1/From ""Tangled""/Soundtrack Version",malaysia_top_test,,,,,
163,,,,,,0.8470596215633267,USWD10527109,Jodi Benson,Part Of Your World - From ''Disney's The Little Mermaid'',malaysia_top_test,,,,,
164,,,,,,0.8442131136616121,USWD10210162,Danny Elfman,What's This? - 『ナイトメアー・ビフォア・クリスマス』より,malaysia_top_test,,,,,
165,,,,,,0.8411226920358827,USWD10220295,Bill Lee,"Cruella De Vil - From ""101 Dalmatians""/ Soundtrack Version",malaysia_top_test,,,,,
166,,,,,,0.8405287333119486,USWD11038146,Nick Jonas,"Introducing Me - From ""Camp Rock 2: The Final Jam""",malaysia_top_test,,,,,
167,,,,,,0.8394415043948001,USWD10423913,Judy Kuhn,"Like Other Girls - From ""Mulan II""/Soundtrack Version",malaysia_top_test,,,,,
168,,,,,,0.839030040834743,USWD10321112,Ilene Woods,A Dream Is A Wish Your Heart Makes - Soundtrack,malaysia_top_test,,,,,
169,,,,,,0.8372610465411249,USWD11778853,Emma Watson,How Does A Moment Last Forever (Montmartre),malaysia_top_test,,,,,
170,,,,,,0.8350206143699951,USWD11677601,Alessia Cara,"How Far I'll Go - From ""Moana""",malaysia_top_test,,,,,
171,,,,,,0.8348941726350846,USWD10423911,Mulan,"Lesson Number One - From ""Mulan II""/Soundtrack Version",malaysia_top_test,,,,,
172,,,,,,0.8311442088551065,USWD10936985,Dr. John,"Down in New Orleans - From ""The Princess and the Frog""/Soundtrack Version",malaysia_top_test,,,,,
173,,,,,,0.8310704021798361,USWD10423776,Chorus - The Lion King 2: Simba's Pride,One of Us,malaysia_top_test,,,,,
174,,,,,,0.8301914077219725,USWD11677600,Jordan Fisher,You're Welcome - Jordan Fisher/Lin-Manuel Miranda Version,malaysia_top_test,,,,,
175,,,,,,0.8299647601496678,USWD11778849,Emma Watson,Belle (Reprise),malaysia_top_test,,,,,
176,,,,,,0.8295597332067747,USWD10321079,Jodi Benson,"Part Of Your World (Reprise) (from ""The Little Mermaid"") - From ""The Little Mermaid""/ Soundtrack Version",malaysia_top_test,,,,,
177,,,,,,0.8274728889603769,USWD10935873,Miley Cyrus,Hoedown Throwdown,malaysia_top_test,,,,,
178,,,,,,0.8246503143987289,USWD11778848,Kevin Kline,How Does A Moment Last Forever (Music Box) - ミュージックボックス・バージョン / 『美女と野獣』より,malaysia_top_test,,,,,
179,,,,,,0.8242386551399901,USWD11054840,Donna Murphy,Mother Knows Best - Reprise,malaysia_top_test,,,,,
180,,,,,,0.82226605615349,USWD10220458,Adriana Caselotti,"Some Day My Prince Will Come - From ""Snow White and the Seven Dwarfs"" / Soundtrack Version",malaysia_top_test,,,,,
181,,,,,,0.8196313820939443,USWD10110109,Randy Newman,Strange Things,malaysia_top_test,,,,,
182,,,,,,0.8150555862714923,USWD11779891,Jordan Fisher,Happily Ever After - Full Version,malaysia_top_test,,,,,
183,,,,,,0.81305688060738,USWD10937070,Anika Noni Rose,Down In New Orleans,malaysia_top_test,,,,,
184,,,,,,0.8129122737703184,USWD10936655,Ilene Woods,"A Dream Is a Wish Your Heart Makes - From ""Cinderella""/Soundtrack Version",malaysia_top_test,,,,,
185,,,,,,0.8126853170086569,USWD11778857,Audra McDonald,Beauty and the Beast (Finale),malaysia_top_test,,,,,
186,,,,,,0.8124174877925918,USUM71510155,Tori Kelly,"Colors Of The Wind - From ""Pocahontas""",malaysia_top_test,,,,,
187,,,,,,0.8114111780823346,USWD10732976,Carrie Underwood,"Ever Ever After - From ""Enchanted"" / Soundtrack Version",malaysia_top_test,,,,,
188,,,,,,0.8106274048427976,USWD10423268,Chorus - Beauty And the Beast,The Mob Song - 『美女と野獣』より,malaysia_top_test,,,,,
189,,,,,,0.8101115791816996,USWD10833810,Joe Jonas,Gotta Find You,malaysia_top_test,,,,,
190,,,,,,0.8075722553732483,USWD10423291,Phil Harris,Thomas O'Malley Cat,malaysia_top_test,,,,,
191,,,,,,0.8065339120261618,USWD10423202,Brad Kane,One Jump Ahead (Reprise),malaysia_top_test,,,,,
192,,,,,,0.8035979027033066,USWD11778856,Luke Evans,The Mob Song,malaysia_top_test,,,,,
193,,,,,,0.8027087373459866,USWD10321078,Daughters of Triton,"Daughters of Triton - From ""The Little Mermaid""/Soundtrack Version",malaysia_top_test,,,,,
194,,,,,,0.8010882124474512,USWD11366064,Alex G,Disney Classics Medley,malaysia_top_test,,,,,
195,,,,,,0.796458205649417,USWD10936209,Phineas and the Ferbtones,Gitchee Gitchee Goo,malaysia_top_test,,,,,
196,,,,,,0.7963929481063559,CAM460418821,Animation Soundtrack Ensemble,Aladdin: Prince Ali,malaysia_top_test,,,,,
197,,,,,,0.7958420346638374,USWD11038113,Randy Newman,We Belong Together,malaysia_top_test,,,,,
198,,,,,,0.7951698962018623,USWD10936984,Ne-Yo,"Never Knew I Needed - From ""The Princess and the Frog""/Soundtrack Version",malaysia_top_test,,,,,
199,,,,,,0.7950258701173798,USWD10936994,Anika Noni Rose,"Down in New Orleans (Finale) - From ""The Princess and the Frog""/Soundtrack Version",malaysia_top_test,,,,,
200,,,,,,0.7949491131972863,USWD10423542,Roger Miller,Oo-De-Lally,malaysia_top_test,,,,,
201,,,,,,0.7945169380368996,USQ4E1602403,Tori Kelly,"Don't You Worry 'Bout A Thing - From ""Sing"" Original Motion Picture Soundtrack",malaysia_top_test,,,,,
202,,,,,,0.7943263157830872,USWD10423277,Peabo Bryson,Beauty and the Beast - デュエット・バージョン / 『美女と野獣』より,malaysia_top_test,,,,,
203,,,,,,0.792066454876065,USWD10321342,Evan Saucedo,The Morning Report,malaysia_top_test,,,,,
204,,,,,,0.7899221605524278,USWD10423267,Paige O'Hara,Belle Reprise - Soundtrack,malaysia_top_test,,,,,
205,,,,,,0.7886586050725274,USWD10423477,Lillias White,The Gospel Truth III,malaysia_top_test,,,,,
206,,,,,,0.7876841007648283,USWD10322009,Tom Hulce,"Out There - From ""The Hunchback of Notre Dame""/Soundtrack",malaysia_top_test,,,,,
207,,,,,,0.7874548830458511,USWD10935869,Hannah Montana,You'll Always Find Your Way Back Home,malaysia_top_test,,,,,
208,,,,,,0.7867888846602912,USWD10423424,The Cast of ''Pocahontas'',Steady As the Beating Drum,malaysia_top_test,,,,,
209,,,,,,0.7864675365182787,USWD11038141,Cast Of 'Camp Rock 2',Can't Back Down,malaysia_top_test,,,,,
210,,,,,,0.7864125184641584,USWD10937502,Christopher Wilde,Starstruck,malaysia_top_test,,,,,
211,,,,,,0.7860053059632067,USWD11783639,Anthony Gonzalez,Un Poco Loco,malaysia_top_test,,,,,
212,,,,,,0.7859849751029688,USWD11038143,Demi Lovato,Wouldn't Change a Thing,malaysia_top_test,,,,,
213,,,,,,0.785104239384676,USWD10629558,Ashley Tisdale,Kiss the Girl,malaysia_top_test,,,,,
214,,,,,,0.7845690935920856,USWD10937504,Christopher Wilde,Hero,malaysia_top_test,,,,,
215,,,,,,0.7841107370295229,USWD11677918,Marcy Harriell,More - Reprise - Outtake,malaysia_top_test,,,,,
216,,,,,,0.784100975613625,USWD10220003,Cliff Edwards,When You Wish Upon a Star,malaysia_top_test,,,,,
217,,,,,,0.7835026993730003,USWD10321248,Lebo M.,"The Lion Sleeps Tonight - From ""The Lion King""/Original Broadway Cast Recording",malaysia_top_test,,,,,
218,,,,,,0.7816972113699857,USWD10322008,David Ogden Stiers,The Bells of Notre Dame - 『ノートルダムの鐘』より,malaysia_top_test,,,,,
219,,,,,,0.7816236379468648,USWD10936991,Jim Cummings,Gonna Take You There (feat. Terrance Simien on Accordion),malaysia_top_test,,,,,
220,,,,,,0.7806830179038278,USWD10833741,Cast Of Camp Rock,We Rock,malaysia_top_test,,,,,
221,,,,,,0.7804304928733322,USWD10423001,Verna Felton,Bibbidi-Bobbidi-Boo,malaysia_top_test,,,,,
222,,,,,,0.7795187095919061,USWD11783640,Miguel,Remember Me (Dúo),malaysia_top_test,,,,,
223,,,,,,0.7793511433271946,USWD10423059,Chorus - Sleeping Beauty,"Main Title / Once Upon A Dream / Prologue - From ""Sleeping Beauty""/Soundtrack Version",malaysia_top_test,,,,,
224,,,,,,0.7791423208443795,USWD11366382,Christophe Beck,Vuelie,malaysia_top_test,,,,,
225,,,,,,0.7779852256250512,USWD10730703,Hannah Montana,Nobody's Perfect,malaysia_top_test,,,,,
226,,,,,,0.7767540763705506,USRC11601593,Anna Kendrick,Get Back Up Again,malaysia_top_test,,,,,
227,,,,,,0.7753433762000128,USWD11778845,Audra McDonald,Aria,malaysia_top_test,,,,,
228,,,,,,0.7743800654902436,USWD10833809,Jonas Brothers,Play My Music,malaysia_top_test,,,,,
229,,,,,,0.7740271612791445,USWD11469064,Samuel E. Wright,Kiss the Girl - Remastered 2014,malaysia_top_test,,,,,
230,,,,,,0.7733581356114664,USQ4E1602401,Scarlett Johansson,"Set It All Free - From ""Sing"" Original Motion Picture Soundtrack",malaysia_top_test,,,,,
231,,,,,,0.772095224029711,USWD10423479,Roger Bart,Go the Distance (Reprise),malaysia_top_test,,,,,
232,,,,,,0.771396070290332,USWD10321080,Rene Auberjonois,"Les Poissons - From ""The Little Mermaid” / Soundtrack Version",malaysia_top_test,,,,,
233,,,,,,0.7713648961864868,USRC16406215,Julie Andrews,Do-Re-Mi,malaysia_top_test,,,,,
234,,,,,,0.7707150164245657,USWD10220434,Lebo M.,He Lives in You,malaysia_top_test,,,,,
235,,,,,,0.7705223838915616,USWD10220013,Dickie Jones,"I've Got No Strings - From ""Pinocchio""/Soundtrack Version",malaysia_top_test,,,,,
236,,,,,,0.7701036597823734,USQ4E1602400,Taron Egerton,"I'm Still Standing - From ""Sing"" Original Motion Picture Soundtrack",malaysia_top_test,,,,,
237,,,,,,0.7694144981318815,USWD10423143,N-Sync,Trashin' The Camp - Phil And 'N Sync Version,malaysia_top_test,,,,,
238,,,,,,0.7668707455179468,USWD11569886,Idina Menzel,"Making Today a Perfect Day - From ""Frozen Fever""",malaysia_top_test,,,,,
239,,,,,,0.766590792230718,USWD10628831,Sheryl Crow,Real Gone,malaysia_top_test,,,,,
240,,,,,,0.7635116913671685,USWD11783647,Gael Garcia Bernal,Remember Me (Lullaby),malaysia_top_test,,,,,
241,,,,,,0.763416469786391,USWD10321251,Jason Raize,He Lives In You (Reprise),malaysia_top_test,,,,,
242,,,,,,0.7633666269179137,USWD10220229,Paige O'Hara,Something There,malaysia_top_test,,,,,
243,,,,,,0.762823487944615,USWD10423476,Roz Ryan,The Gospel Truth II - 『ヘラクレス』より,malaysia_top_test,,,,,
244,,,,,,0.7628201228568153,USWD10110145,Elton John,Circle of Life,malaysia_top_test,,,,,
245,,,,,,0.7611189531080254,USWD10423428,David Ogden Stiers,"Mine, Mine, Mine",malaysia_top_test,,,,,
246,,,,,,0.7607739251979776,USWD10220695,Ed Motta,Estranhos Como Eu (Stranger Like Me),malaysia_top_test,,,,,
247,,,,,,0.7601954132696715,USHR10924483,Demi Lovato,Gift of a Friend,malaysia_top_test,,,,,
248,,,,,,0.7598657922618184,USWD11365084,Ross Lynch,"Cruisin' for a Bruisin' - From ""Teen Beach Movie""",malaysia_top_test,,,,,
249,,,,,,0.7583940751214471,USQ4E1602398,Tori Kelly,"Hallelujah - From ""Sing"" Original Motion Picture Soundtrack",malaysia_top_test,,,,,
250,,,,,,0.7574301536982304,USWD10210240,Heidi Mollenhauer,God Help the Outcasts,malaysia_top_test,,,,,
251,,,,,,0.7572452450847423,USWD10220408,Si and Am,The Siamese Cat Song,malaysia_top_test,,,,,
252,,,,,,0.7570546522889472,USWD10937505,Anna Margaret,Something About the Sunshine,malaysia_top_test,,,,,
253,,,,,,0.7555508996270172,USUM71510168,We Love Disney Artists,It's A Small World,malaysia_top_test,,,,,
254,,,,,,0.7546092784743577,USWD10423774,Cam Clarke,We Are One,malaysia_top_test,,,,,
255,,,,,,0.7545535589885173,USWD11571323,Dove Cameron,Rotten to the Core - 『ディセンダント』より,malaysia_top_test,,,,,
256,,,,,,0.7535988121093598,USWD10423142,Phil Collins,Two Worlds Reprise,malaysia_top_test,,,,,
257,,,,,,0.7534774637105798,USWD11676303,Sabrina Carpenter,A Dream is a Wish Your Heart Makes/So This is Love,malaysia_top_test,,,,,
258,,,,,,0.7521892272224099,USWD10423775,Liz Callaway,Upendi,malaysia_top_test,,,,,
259,,,,,,0.75107531719207,USWD11677995,Christopher Jackson,"Where You Are - From ""Vaiana""",malaysia_top_test,,,,,
260,,,,,,0.7499290508749227,USWD11779701,China Anne McClain,What's My Name - 『ディセンダント2』より,malaysia_top_test,,,,,
261,,,,,,0.749555196443227,CAM460418817,TMC Movie Tunez,"Friend Like Me (From ""Aladdin"")",malaysia_top_test,,,,,
262,,,,,,0.7492970092953362,USWD10321867,Bobby Driscoll,"You Can Fly! You Can Fly! You Can Fly! - From ""Peter Pan""/Soundtrack Version",malaysia_top_test,,,,,
263,,,,,,0.7487545036437945,USWD11155812,Adam Hicks,"Determinate - From ""Lemonade Mouth""",malaysia_top_test,,,,,
264,,,,,,0.7480982519983324,USWD10423930,Jump5,"Aloha, E Komo Mai - From ""Lilo & Stitch: The Series""",malaysia_top_test,,,,,
265,,,,,,0.7470264220340528,USWD10628417,Disney Channel Stars,A Dream Is A Wish Your Heart Makes,malaysia_top_test,,,,,
266,,,,,,0.74617192781154,USWD10220413,Pearl Bailey,Best Of Friends,malaysia_top_test,,,,,
267,,,,,,0.7457710831341611,USWD11782620,Idina Menzel,When We're Together,malaysia_top_test,,,,,
268,,,,,,0.7455100543710389,USQ4E1602399,Nick Kroll,"Shake It Off - From ""Sing"" Original Motion Picture Soundtrack",malaysia_top_test,,,,,
269,,,,,,0.7451556108525265,USWD11783601,Benjamin Bratt,Remember Me (Ernesto de la Cruz),malaysia_top_test,,,,,
270,,,,,,0.7439278418792954,USWD10423421,Chorus - Pocahontas,"The Virginia Company - From ""Pocahontas""/Soundtrack Version",malaysia_top_test,,,,,
271,,,,,,0.7438473378411327,USWD10220028,Billy Joel,Why Should I Worry,malaysia_top_test,,,,,
272,,,,,,0.7437262207089308,USWD10110116,Riders In The Sky,Woody's Roundup,malaysia_top_test,,,,,
273,,,,,,0.7436222596234353,USWD11779702,Dove Cameron,"Ways to Be Wicked - From ""Descendants 2""",malaysia_top_test,,,,,
274,,,,,,0.743494695561898,USWD11676133,Bill Murray,The Bare Necessities,malaysia_top_test,,,,,
275,,,,,,0.7416866414661474,USWD11778844,Alan Menken,Main Title: Prologue Pt. 1,malaysia_top_test,,,,,
276,,,,,,0.7416297563396629,USWD10321170,Randy Newman,"Monsters, Inc.",malaysia_top_test,,,,,
277,,,,,,0.7410947204255853,USWD10321897,Adriana Caselotti,"Whistle While You Work - From ""Snow White and the Seven Dwarfs""",malaysia_top_test,,,,,
278,,,,,,0.7407423020680359,USWD10423430,David Ogden Stiers,Savages - Part 1,malaysia_top_test,,,,,
279,,,,,,0.740425799575196,USWD10110150,98º,"True To Your Heart - From ""Mulan""/Soundtrack Version",malaysia_top_test,,,,,
280,,,,,,0.7391071516926971,USWD10321853,Oliver Wallace,What A Dog/He's A Tramp,malaysia_top_test,,,,,
281,,,,,,0.7387290436601771,USWD10835044,US5,The Boys Are Back,malaysia_top_test,,,,,
282,,,,,,0.7376342518839523,USWD10323057,Ilene Woods,So This Is Love,malaysia_top_test,,,,,
283,,,,,,0.7376200138315465,USWD10833815,Meaghan Martin,Too Cool,malaysia_top_test,,,,,
284,,,,,,0.7374471883527557,USWD10210159,Tigger,"The Wonderful Thing About Tiggers - From ""Winnie the Pooh and the Blustery Day""/Soundtrack Version",malaysia_top_test,,,,,
285,,,,,,0.7372714072239044,USWD10321987,Randy Newman,The Time Of Your Life,malaysia_top_test,,,,,
286,,,,,,0.7363341639711769,USWD10935875,Miley Cyrus,Butterfly Fly Away,malaysia_top_test,,,,,
287,,,,,,0.7360599974446691,USR1B0220019,The Disneyland Children's Chorus,It's A Small World,malaysia_top_test,,,,,
288,,,,,,0.7360062994889484,USWD10629082,The Cheetah Girls,"Strut - From ""The Cheetah Girls 2""",malaysia_top_test,,,,,
289,,,,,,0.7341211505557337,USWD10423271,Jesse Corti,"Gaston (Reprise) - From ""Beauty and the Beast""/Soundtrack Version",malaysia_top_test,,,,,
290,,,,,,0.7338112232756342,USWD11156881,Shannon Saunders,The Glow,malaysia_top_test,,,,,
291,,,,,,0.7334804813576691,USWD10110081,Samuel E. Wright,They Live in You,malaysia_top_test,,,,,
292,,,,,,0.7334205609480704,USWD10422991,Chorus - Nightmare Before Christmas,Oogie Boogie's Song - Soundtrack,malaysia_top_test,,,,,
293,,,,,,0.7332689052292748,USWD11778846,Alan Menken,Main Title: Prologue Pt. 2,malaysia_top_test,,,,,
294,,,,,,0.7330548967427545,USWD11677917,Marcy Harriell,More - Outtake,malaysia_top_test,,,,,
295,,,,,,0.7330044245403964,USWD10423154,David Tomlinson,Let's Go Fly a Kite,malaysia_top_test,,,,,
296,,,,,,0.7326991640785606,USWD10423478,Alan Menken,Oh Mighty Zeus,malaysia_top_test,,,,,
297,,,,,,0.7325754661413503,USWD10423914,Gedde Watanabe,A Girl Worth Fighting For,malaysia_top_test,,,,,
298,,,,,,0.7325279348557109,USWD10936372,Hannah Montana,He Could Be the One,malaysia_top_test,,,,,
299,,,,,,0.7325077961767061,USWD10220461,George Givot,Bella Notte,malaysia_top_test,,,,,
300,,,,,,0.7306028685327997,USWD10423009,Peggy Lee,He's a Tramp,malaysia_top_test,,,,,
301,,,,,,0.7301068421049002,USWD10110079,Lebo M.,Circle Of Life,malaysia_top_test,,,,,
302,,,,,,0.7299148511721583,USQ4E1602402,Seth MacFarlane,"My Way - From ""Sing"" Original Motion Picture Soundtrack",malaysia_top_test,,,,,
303,,,,,,0.7293721855116652,USWD10423474,Charlton Heston,Long Ago...,malaysia_top_test,,,,,
304,,,,,,0.7287437940248462,USWD11783650,Anthony Gonzalez,Proud Corazón,malaysia_top_test,,,,,
305,,,,,,0.7284748699446995,CB2CY0943611,Cliff Edwards,"When You Wish Upon A Star (from ""Pinocchio"")",malaysia_top_test,,,,,
306,,,,,,0.7279746553074024,USWD11571325,Dove Cameron,If Only,malaysia_top_test,,,,,
307,,,,,,0.7270160840366294,USWD10110088,Paige O'Hara,"Belle - From ""Beauty And The Beast""/ Soundtrack",malaysia_top_test,,,,,
308,,,,,,0.7264748597176132,USWD10322012,Tony Jay,"Heaven's Light/Hellfire - From ""The Hunchback Of Notre Dame""/Soundtrack",malaysia_top_test,,,,,
309,,,,,,0.726054990803793,USWD10423431,Judy Kuhn,Savages - Part 2,malaysia_top_test,,,,,
310,,,,,,0.7259640835567005,USWD10220464,Judy Kuhn,"Colors of the Wind - From ""Pocahontas""/Soundtrack Version",malaysia_top_test,,,,,
311,,,,,,0.7243537669630508,USHR10723012,Corbin Bleu,Push It to the Limit,malaysia_top_test,,,,,
312,,,,,,0.7231742319685074,USWD10321425,The Cheetah Girls,"Cheetah Sisters - From ""The Cheetah Girls""",malaysia_top_test,,,,,
313,,,,,,0.7227535745912878,USWD10936211,Selena Gomez,Everything is Not What it Seems,malaysia_top_test,,,,,
314,,,,,,0.7218109675573412,USWD10936261,Selena Gomez,Everything Is Not As It Seems,malaysia_top_test,,,,,
315,,,,,,0.7201165759474412,USWD10423445,Jon Secada,"If I Never Knew You - End Title / From ""Pocahontas"" / Soundtrack Version",malaysia_top_test,,,,,
316,,,,,,0.7199670929066926,USWD11779698,Dove Cameron,It's Goin' Down,malaysia_top_test,,,,,
317,,,,,,0.7196525217486064,USWD11571324,Jeff Lewis,Did I Mention,malaysia_top_test,,,,,
318,,,,,,0.7184266662929136,USWD10322467,Phil Collins,No Way Out (Theme from Brother Bear),malaysia_top_test,,,,,
319,,,,,,0.7175803221623425,USWD10936377,Bowling For Soup,Today is Gonna be a Great Day - Theme Song to Phineas and Ferb,malaysia_top_test,,,,,
320,,,,,,0.7174586858451273,USWD11038139,Demi Lovato,Brand New Day,malaysia_top_test,,,,,
321,,,,,,0.714415833397124,USWD11038149,Demi Lovato,"This is Our Song - From ""Camp Rock 2: The Final Jam""",malaysia_top_test,,,,,
322,,,,,,0.7140502290105415,USWD10321927,Cliff Edwards,When I See An Elephant Fly,malaysia_top_test,,,,,
323,,,,,,,,,,,USWD10833742,Demi Lovato,This Is Me,50.0,malaysia_top_test
324,,,,,,,,,,,USWD10527742,\N,Breaking Free,50.0,malaysia_top_test
325,,,,,,,,,,,USWD10422982,Citizens of Halloween,This Is Halloween,50.0,malaysia_top_test
326,,,,,,,,,,,USWD11262921,Julie Fowlis,Touch The Sky,50.0,malaysia_top_test
327,,,,,,,,,,,USWD10834892,High School Musical Cast,Just Wanna Be With You,50.0,malaysia_top_test
328,,,,,,,,,,,USWD10210158,Phil Collins,Son of Man,50.0,malaysia_top_test
329,,,,,,,,,,,USWD10834890,High School Musical Cast,"Right Here, Right Now",50.0,malaysia_top_test
330,,,,,,,,,,,USWD10732099,\N,Bet On It,50.0,malaysia_top_test
331,,,,,,,,,,,USWD10936993,Jenifer Lewis,Dig a Little Deeper,50.0,malaysia_top_test
332,,,,,,,,,,,USWD10628673,Hannah Montana,The Best of Both Worlds,50.0,malaysia_top_test
333,,,,,,,,,,,USWD10527735,\N,Start of Something New,50.0,malaysia_top_test
