,source_uri,isrc,year,month,monthly_streams,date
2849,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USMO17300037,2018,12,489,2018-12-01
2850,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USC4R0817643,2018,12,1192,2018-12-01
2851,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBCCS1000004,2018,12,553,2018-12-01
2852,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USMC17948997,2018,12,429,2018-12-01
2853,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBUM71029604,2018,12,684,2018-12-01
2854,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USPR37807188,2018,12,24,2018-12-01
2855,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USRZR0491708,2018,12,102,2018-12-01
2856,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USFI87000066,2018,12,438,2018-12-01
2857,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USMO17082628,2018,12,952,2018-12-01
2858,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBAAM7200002,2018,12,1359,2018-12-01
2859,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBAYE1000769,2018,12,1142,2018-12-01
2860,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBAAM0201086,2018,12,1096,2018-12-01
2861,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBAAM7800003,2018,12,2,2018-12-01
2862,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USIR27800259,2018,12,830,2018-12-01
2863,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBUM71702476,2018,12,128,2018-12-01
2864,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USPR37900068,2018,12,478,2018-12-01
2865,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USCA29100532,2018,12,686,2018-12-01
2866,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USCA28900153,2018,12,530,2018-12-01
2867,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USFI87100077,2018,12,824,2018-12-01
2868,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USPR37800015,2018,12,126,2018-12-01
2869,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USPR39401742,2018,12,644,2018-12-01
2870,spotify:playlist:3pzVUerxBVVukruHWbD5vE,NLF057890001,2018,12,9,2018-12-01
2871,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBCCS1400180,2018,12,8,2018-12-01
2872,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USFI80700331,2019,1,222,2019-01-01
2873,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBAYE0601696,2019,1,497,2019-01-01
2874,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USCH30200018,2019,1,55,2019-01-01
2875,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USIR27800259,2019,1,399,2019-01-01
2876,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USPR37800001,2019,1,64,2019-01-01
2877,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USMC10000619,2019,1,200,2019-01-01
2878,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USPR37900068,2019,1,231,2019-01-01
2879,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USAM17500299,2019,1,394,2019-01-01
2880,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBAAM0201086,2019,1,514,2019-01-01
2881,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBDXG1200006,2019,1,142,2019-01-01
2882,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USMC17605486,2019,1,105,2019-01-01
2883,spotify:playlist:3pzVUerxBVVukruHWbD5vE,NLF057790024,2019,1,419,2019-01-01
2884,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBUM71702476,2019,1,75,2019-01-01
2885,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USPR37807188,2019,1,17,2019-01-01
2886,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBAAN7900013,2019,1,205,2019-01-01
2887,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBCHM7100038,2019,1,173,2019-01-01
2888,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USMO17300037,2019,1,217,2019-01-01
2889,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USPR39401742,2019,1,367,2019-01-01
2890,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBAAM7200002,2019,1,666,2019-01-01
2891,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USUMG9900646,2019,1,185,2019-01-01
2892,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBAAN7000042,2019,1,347,2019-01-01
2893,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USMO17700543,2019,1,439,2019-01-01
2894,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GB77R1400026,2019,1,356,2019-01-01
2895,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USRZR0491708,2019,1,57,2019-01-01
2896,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBCJN7800009,2019,1,415,2019-01-01
2897,spotify:playlist:3pzVUerxBVVukruHWbD5vE,FRUM77300077,2019,1,109,2019-01-01
2898,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USPR37930021,2019,1,265,2019-01-01
2899,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USMO17082628,2019,1,448,2019-01-01
2900,spotify:playlist:3pzVUerxBVVukruHWbD5vE,NLF057790034,2019,1,573,2019-01-01
2901,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USFI87000066,2019,1,222,2019-01-01
2902,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USMC17446153,2019,1,315,2019-01-01
2903,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBAAN7000041,2019,1,552,2019-01-01
2904,spotify:playlist:3pzVUerxBVVukruHWbD5vE,SEAYD7601020,2019,1,538,2019-01-01
2905,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USUM71021480,2019,1,364,2019-01-01
2906,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USMC17948997,2019,1,239,2019-01-01
2907,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USUM70604371,2019,1,77,2019-01-01
2908,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USCN17800055,2019,1,315,2019-01-01
2909,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USPR37102613,2019,1,8,2019-01-01
2910,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USEM38600088,2019,1,211,2019-01-01
2911,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBUM71028890,2019,1,174,2019-01-01
2912,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBAYE1000934,2019,1,1,2019-01-01
2913,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USCA29100532,2019,1,334,2019-01-01
2914,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBCCS1000004,2019,1,231,2019-01-01
2915,spotify:playlist:3pzVUerxBVVukruHWbD5vE,NLF057890004,2019,1,520,2019-01-01
2916,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBF087900002,2019,1,178,2019-01-01
2917,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBF089601041,2019,1,246,2019-01-01
2918,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBCCS1400180,2019,1,10,2019-01-01
2919,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USPR39330175,2019,1,243,2019-01-01
2920,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBAMB7200006,2019,1,605,2019-01-01
2921,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBF087500001,2019,1,219,2019-01-01
2922,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USCA28500274,2019,1,227,2019-01-01
2923,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USPR37600038,2019,1,293,2019-01-01
2924,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USC4R0817643,2019,1,563,2019-01-01
2925,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USPR37800015,2019,1,73,2019-01-01
2926,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USAM17800365,2019,1,236,2019-01-01
2927,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USCA28900153,2019,1,272,2019-01-01
2928,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USPR37400013,2019,1,207,2019-01-01
2929,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USMC16146330,2019,1,1,2019-01-01
2930,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USMO10000310,2019,1,341,2019-01-01
2931,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBAAM7800003,2019,1,1,2019-01-01
2932,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USEM39300202,2019,1,259,2019-01-01
2933,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBAKW7100001,2019,1,186,2019-01-01
2934,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USPR37800083,2019,1,100,2019-01-01
2935,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USAM17000373,2019,1,229,2019-01-01
2936,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBAYE1000769,2019,1,587,2019-01-01
2937,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USFI87100077,2019,1,441,2019-01-01
2938,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBF087600063,2019,1,213,2019-01-01
2939,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBUM71029604,2019,1,357,2019-01-01
2940,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USMC17347184,2019,1,274,2019-01-01
2941,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBALX7600007,2019,1,179,2019-01-01
2942,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USVI20700278,2019,1,220,2019-01-01
2943,spotify:playlist:3pzVUerxBVVukruHWbD5vE,USCH39600074,2019,1,191,2019-01-01
2944,spotify:playlist:3pzVUerxBVVukruHWbD5vE,GBAAN7000001,2019,1,255,2019-01-01
2945,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR27800259,2018,5,41,2018-05-01
2946,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA0100135,2018,6,138,2018-06-01
2947,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA7200004,2018,6,72,2018-06-01
2948,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USMC18213661,2018,6,23,2018-06-01
2949,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAN7200011,2018,6,167,2018-06-01
2950,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR20180507,2018,6,43,2018-06-01
2951,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR20300108,2018,6,99,2018-06-01
2952,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA9700046,2018,6,68,2018-06-01
2953,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAPA7000005,2018,6,51,2018-06-01
2954,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR27500001,2018,6,64,2018-06-01
2955,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAPA7700002,2018,6,76,2018-06-01
2956,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USEM38800361,2018,6,143,2018-06-01
2957,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBUM71110106,2018,6,89,2018-06-01
2958,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR27800259,2018,6,195,2018-06-01
2959,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAN7390003,2018,6,49,2018-06-01
2960,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA7900428,2018,6,84,2018-06-01
2961,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAPA7600005,2018,6,49,2018-06-01
2962,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAN7390001,2018,6,115,2018-06-01
2963,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR19290014,2018,6,152,2018-06-01
2964,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA9100345,2018,6,44,2018-06-01
2965,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAPA8800004,2018,6,118,2018-06-01
2966,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBUM70607203,2018,6,156,2018-06-01
2967,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA9200185,2018,6,115,2018-06-01
2968,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAN7390003,2018,7,79,2018-07-01
2969,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA9000280,2018,7,90,2018-07-01
2970,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USEP40806106,2018,7,99,2018-07-01
2971,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USEM38800361,2018,7,163,2018-07-01
2972,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR20300108,2018,7,192,2018-07-01
2973,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USUM70502725,2018,7,86,2018-07-01
2974,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR18290001,2018,7,105,2018-07-01
2975,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USUM71105948,2018,7,202,2018-07-01
2976,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA7200004,2018,7,106,2018-07-01
2977,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR39400039,2018,7,95,2018-07-01
2978,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAN7200011,2018,7,191,2018-07-01
2979,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USWWW0136724,2018,7,118,2018-07-01
2980,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA7900428,2018,7,114,2018-07-01
2981,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBDDH8300002,2018,7,201,2018-07-01
2982,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR27800259,2018,7,245,2018-07-01
2983,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR20180507,2018,7,213,2018-07-01
2984,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA9700046,2018,7,104,2018-07-01
2985,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USMC18213661,2018,7,90,2018-07-01
2986,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA0100169,2018,7,94,2018-07-01
2987,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR19290014,2018,7,392,2018-07-01
2988,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA9200185,2018,7,157,2018-07-01
2989,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAPA8800004,2018,7,143,2018-07-01
2990,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USWWW0124824,2018,7,160,2018-07-01
2991,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR28000016,2018,7,138,2018-07-01
2992,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA9000309,2018,7,51,2018-07-01
2993,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA8900032,2018,7,85,2018-07-01
2994,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBUM70607203,2018,7,185,2018-07-01
2995,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAN7390001,2018,7,160,2018-07-01
2996,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAM0201175,2018,7,133,2018-07-01
2997,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USPR39505263,2018,7,89,2018-07-01
2998,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA0100135,2018,7,219,2018-07-01
2999,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAN7200011,2018,8,166,2018-08-01
3000,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBDDH8300002,2018,8,165,2018-08-01
3001,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAPA8800004,2018,8,109,2018-08-01
3002,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR20300108,2018,8,198,2018-08-01
3003,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USUM70621652,2018,8,66,2018-08-01
3004,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR19290014,2018,8,251,2018-08-01
3005,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBUM70607203,2018,8,150,2018-08-01
3006,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR27700012,2018,8,44,2018-08-01
3007,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA8900032,2018,8,83,2018-08-01
3008,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USPR39505265,2018,8,59,2018-08-01
3009,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBUM71110106,2018,8,102,2018-08-01
3010,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAPA7900037,2018,8,25,2018-08-01
3011,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USEM38800361,2018,8,131,2018-08-01
3012,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA9000280,2018,8,72,2018-08-01
3013,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAN7390002,2018,8,86,2018-08-01
3014,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USWWW0124824,2018,8,144,2018-08-01
3015,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR20180507,2018,8,165,2018-08-01
3016,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR18190009,2018,8,46,2018-08-01
3017,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR28000016,2018,8,116,2018-08-01
3018,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA9200185,2018,8,132,2018-08-01
3019,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR27300003,2018,8,74,2018-08-01
3020,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAN7390001,2018,8,114,2018-08-01
3021,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAM0201175,2018,8,98,2018-08-01
3022,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USUM71105948,2018,8,197,2018-08-01
3023,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA0100135,2018,8,202,2018-08-01
3024,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAN7390003,2018,8,68,2018-08-01
3025,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA0200186,2018,8,25,2018-08-01
3026,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR27800259,2018,8,109,2018-08-01
3027,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA0000561,2018,8,59,2018-08-01
3028,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAPA7800013,2018,8,74,2018-08-01
3029,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USWWW0136724,2018,8,97,2018-08-01
3030,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAN7200011,2018,9,81,2018-09-01
3031,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USUM71105948,2018,9,112,2018-09-01
3032,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR19290014,2018,9,106,2018-09-01
3033,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR28000016,2018,9,60,2018-09-01
3034,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAPA7800006,2018,9,36,2018-09-01
3035,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA0100135,2018,9,88,2018-09-01
3036,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAN7390002,2018,9,97,2018-09-01
3037,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAN0080099,2018,9,34,2018-09-01
3038,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBUM70607203,2018,9,41,2018-09-01
3039,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAPA7800013,2018,9,29,2018-09-01
3040,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USPR39505263,2018,9,76,2018-09-01
3041,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBDDH8300002,2018,10,34,2018-10-01
3042,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA0100135,2018,10,47,2018-10-01
3043,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USPR39505263,2018,10,43,2018-10-01
3044,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USEM38800361,2018,10,29,2018-10-01
3045,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USVI28800002,2018,10,23,2018-10-01
3046,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USUM70502725,2019,1,1,2019-01-01
3047,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBBFR0201065,2019,1,1,2019-01-01
3048,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAN7200046,2019,1,1,2019-01-01
3049,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USUM70506296,2019,1,1,2019-01-01
3050,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR27700012,2019,1,1,2019-01-01
3051,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBBBY0300024,2019,1,1,2019-01-01
3052,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAPA7600005,2019,1,1,2019-01-01
3053,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR20000002,2019,1,1,2019-01-01
3054,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA9000280,2019,1,1,2019-01-01
3055,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR27600023,2019,1,1,2019-01-01
3056,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USVI28800002,2019,1,1,2019-01-01
3057,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBUM71110106,2018,4,1,2018-04-01
3058,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USMC18213661,2018,4,1,2018-04-01
3059,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR20300108,2018,4,1,2018-04-01
3060,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR18090005,2018,4,1,2018-04-01
3061,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBUM70607203,2018,4,1,2018-04-01
3062,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAN7790001,2018,4,1,2018-04-01
3063,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA0100169,2018,4,1,2018-04-01
3064,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR39400039,2018,4,1,2018-04-01
3065,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USUM70502069,2018,4,1,2018-04-01
3066,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR18290001,2018,4,1,2018-04-01
3067,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USWWW0136877,2018,4,1,2018-04-01
3068,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USEP40806106,2018,4,1,2018-04-01
3069,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAM0201175,2018,4,1,2018-04-01
3070,spotify:user:udiscover:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR18190009,2018,5,1,2018-05-01
3071,spotify:user:udiscover:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAN0080099,2018,5,1,2018-05-01
3072,spotify:user:udiscover:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAPA7600005,2018,5,1,2018-05-01
3073,spotify:user:udiscover:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAPA7700002,2018,5,1,2018-05-01
3074,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA0100390,2018,5,1,2018-05-01
3075,spotify:user:udiscover:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAPA7000005,2018,5,1,2018-05-01
3076,spotify:user:udiscover:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USMC18213661,2018,5,1,2018-05-01
3077,spotify:user:udiscover:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAN7790001,2018,5,1,2018-05-01
3078,spotify:user:udiscover:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBBBY0300024,2018,5,1,2018-05-01
3079,spotify:user:udiscover:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR18290001,2018,5,1,2018-05-01
3080,spotify:user:udiscover:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA8900032,2018,5,1,2018-05-01
3081,spotify:user:udiscover:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR28000016,2018,5,1,2018-05-01
3082,spotify:user:udiscover:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR27300003,2018,5,1,2018-05-01
3083,spotify:user:udiscover:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR27300009,2018,5,1,2018-05-01
3084,spotify:user:udiscover:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR39400039,2018,5,1,2018-05-01
3085,spotify:user:udiscover:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USVI28800002,2018,5,1,2018-05-01
3086,spotify:user:udiscover:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USEP40806106,2018,5,1,2018-05-01
3087,spotify:user:udiscover:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA9100345,2018,5,1,2018-05-01
3088,spotify:user:udiscover:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR27600022,2018,5,1,2018-05-01
3089,spotify:user:udiscover:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAM0201175,2018,5,1,2018-05-01
3090,spotify:user:udiscover:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAPA8800004,2018,5,1,2018-05-01
3091,spotify:user:udiscover:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USPR39505263,2018,5,1,2018-05-01
3092,spotify:user:udiscover:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBUM71110106,2018,5,1,2018-05-01
3093,spotify:user:udiscover:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USPR39505265,2018,5,1,2018-05-01
3094,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA0100390,2018,6,1,2018-06-01
3095,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAJE7300296,2018,7,1,2018-07-01
3096,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,GBAAA9901145,2018,7,1,2018-07-01
3097,spotify:playlist:7wNw2GXyZ2V0BTLwYRhwsS,USIR20400257,2018,8,1,2018-08-01
